chunk_rel,chunk_id,action,node_slug,type,title,summary,applicability,content,boundary,note,midx
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/不定项和多项选择题/专题PDF/不定项和多项选择题 《分层训练》PDF.pdf,8c5f3169c5-001,MATERIAL,实验-检测生物组织中的糖类-脂肪和蛋白质,MISCONCEPTION_GUIDE,双缩脲试剂显色的条件,双缩脲试剂检测的实质是肽键而不是蛋白质本身,凡涉及双缩脲试剂检测蛋白质的实验判断与选项辨析,**显色原理**：双缩脲试剂在碱性条件下与 $Cu^{2+}$ 结合，与物质中的肽键（—CO—NH—）形成紫色络合物。\n\n**判断规则**：分子中含有 2 个或 2 个以上 —CO—NH— 结构的物质才能与双缩脲试剂发生紫色反应。因此二肽（只含 1 个肽键）不能显色，游离氨基酸也不能显色；而多肽、蛋白质都能显色。\n\n**变性辨析**：蛋白质变性只是空间结构变得伸展、松散，肽键并未断裂，因此变性后的蛋白质仍含多个 —CO—NH—，仍能与双缩脲试剂发生显色反应。\n\n**材料处理**：鸡蛋清蛋白质含量丰富可作实验材料，但比较黏稠，需用水稀释后再检测。,显色只说明存在肽键，不能据此断定物质一定是蛋白质（多肽也会显紫色）；变性破坏空间结构而不破坏肽键，故变性蛋白仍显紫色；实验材料过浓会影响观察，需先稀释。,p1 解析·易错辨析,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/不定项和多项选择题/专题PDF/不定项和多项选择题 《分层训练》PDF.pdf,8c5f3169c5-001,MATERIAL,光学显微镜和电子显微镜,MISCONCEPTION_GUIDE,光学显微镜下可见与不可见的结构,判断哪些细胞结构能在光学显微镜下观察到,涉及显微镜观察实验的选项判断与材料选择,**可观察**：细胞壁、细胞膜、细胞质、细胞核、液泡、叶绿体以及经染色的线粒体等。\n\n**不可观察**：核糖体、内质网、高尔基体、中心体等属于亚显微结构，光学显微镜下看不到。\n\n**材料与现象**：观察细胞质流动用黑藻叶肉细胞，其细胞呈长方形或不规则形（只有分生区细胞才呈正方形），可看到叶绿体围绕中央液泡运动；检测脂肪用苏丹Ⅲ染液，脂肪颗粒被染成橘黄色。\n\n**操作提示**：观察植物细胞的质壁分离与复原，在低倍镜下即可完成。,凡选项出现核糖体、内质网等亚显微结构“清晰可见”的表述即可判错；黑藻叶肉细胞不是正方形；质壁分离不需要用高倍镜才能看到。,p1 解析·易错辨析,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/不定项和多项选择题/专题PDF/不定项和多项选择题 《分层训练》PDF.pdf,8c5f3169c5-002,MATERIAL,主动运输,METHOD_MODEL,用浓度梯度判断主动运输,比较膜两侧浓度差即可判断是否为主动运输,给定离子含量或速率曲线的物质跨膜运输方式判断题,**判断依据**：比较被转运物质在膜两侧（或转运前后）的浓度。只要由低浓度一侧运向高浓度一侧，即逆浓度梯度运输，就一定属于主动运输，既需要载体蛋白协助，又需要消耗能量。\n\n**实例**：某植物地上部分细胞中 K⁺ 浓度大于根细胞中 K⁺ 浓度，说明 K⁺ 由根转运到地上部分组织细胞是逆浓度梯度进行的，属于主动运输，需要消耗能量。\n\n**柱形图读法**：Na⁺ 浓度高的处理组植物组织中 K⁺ 浓度低，说明 Na⁺ 抑制该植物对 K⁺ 的积累，不利于维持 Na⁺、K⁺ 平衡。,判断必须用“运输方向的浓度差”而不是细胞内外的绝对浓度；逆浓度梯度一定是主动运输，顺浓度梯度不一定是自由扩散，也可能是协助扩散等。,p2 解析·规律方法,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/不定项和多项选择题/专题PDF/不定项和多项选择题 《分层训练》PDF.pdf,8c5f3169c5-002,MATERIAL,液泡,CONCEPT_EXPLANATION,液泡贮存过量离子以减轻毒害,植物把吸收的过量无机盐储存在液泡中以避免离子毒害,植物不同部位离子含量差异的比较与解释题,中央液泡是成熟植物细胞储存无机盐离子的场所。植物把从环境中吸收的过量 Cl⁻ 储存在液泡中，可以降低细胞质中的离子浓度，避免高浓度 Cl⁻ 对细胞的毒害。\n\n因此比较同一植物不同部位时，含中央液泡的地上部分组织 Cl⁻ 含量明显高于无中央液泡的根细胞；液泡中储藏较高浓度的无机盐还可以调节植物细胞内的环境。,含中央液泡的细胞与不含中央液泡的细胞在离子储量上不可直接比较，分析时必须先判断该部位有无中央液泡，不能只凭离子含量的高低就下结论。,p2 解析·概念辨析,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/不定项和多项选择题/专题PDF/不定项和多项选择题 《分层训练》PDF.pdf,8c5f3169c5-003,MATERIAL,物质出入细胞的方式,CONCEPT_EXPLANATION,载体蛋白的识别与判断,需要转运物质并发生构象改变的蛋白质即载体蛋白,新情境中判断某转运蛋白属于载体蛋白还是通道蛋白,载体蛋白转运物质时需与被转运物质结合，并且自身构象会发生改变；通道蛋白不与被转运物质结合。据此可判断新情境中的转运蛋白类型。\n\n**实例分析**：Ca²⁺ 进入细胞需要消耗 ATP，为主动运输，则协助其运输的蛋白为运输蛋白（载体蛋白）；H⁺ 进入液泡需要消耗 ATP，为主动运输，则液泡膜上的 H⁺-ATP 酶是一种载体蛋白，且液泡内 H⁺ 浓度高于细胞质基质；H⁺-Na⁺ 反向转运蛋白利用 H⁺ 浓度梯度中蕴藏的电化学势能转运 Na⁺，本身属于载体蛋白。\n\n**结论**：凡题干指出该蛋白与被转运物质结合、且发生构象改变的，均可判断为载体蛋白。,需载体蛋白的不一定是主动运输（协助扩散也需载体蛋白）；判断时抓住“是否与被转运物质结合并发生构象改变”这一特征，不要只看是否需要能量。,p3 解析·审题指导,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/不定项和多项选择题/专题PDF/不定项和多项选择题 《分层训练》PDF.pdf,8c5f3169c5-003,MATERIAL,坐标图类信息题的变量分析,METHOD_MODEL,由选项反推自变量与无关变量,用自变量与无关变量锁定图中应比较的组别,多因素实验结论的图（柱形图、电泳图）分析题,**方法**：先读选项，由选项描述找出自变量与无关变量。如选项中提出“SDS 可以提高某酶活性”，说明该选项对应“探究 SDS 对该酶活性的影响”这一探究目的，则自变量为是否含 SDS，无关变量（保温温度、是否含缓冲液等）应保持相同，因此只需比较图中前两列的结果来推测结论。\n\n**凝胶电泳图的读法**：含明胶的凝胶被染成蓝色，被酶降解的部位不能染色而呈白色，白色区域越大表示被降解的明胶越多、酶的活性越强。据此把需要比较的两列并排观察，白色区域大者为活性高。\n\n**常见陷阱**：把无关变量的差异当作自变量造成的差异，或把与探究目的无关的因素（如缓冲液）说成结论的依据。,无关变量必须相同且适宜才能比较；电泳图只能比较酶活性的相对高低，不能得出酶含量的绝对值；必须先看注（＋代表含有、－代表不含）确定每列的处理条件。,p3 解析·解题关键,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/不定项和多项选择题/专题PDF/不定项和多项选择题 《分层训练》PDF.pdf,8c5f3169c5-004,MATERIAL,酶的作用和本质,CONCEPT_EXPLANATION,诱导契合学说,酶与底物结合时构象相互改变并契合的学说,解释酶催化具有专一性及酶与底物结合方式的概念题,诱导契合学说认为：酶的活性部位不是刚性不变的，其活性部位的形状可在结合底物时有所改变。底物与酶活性部位结合，会诱导酶发生构象变化，使酶的活性中心变得与底物的结构互补，两者相互契合，从而发挥催化功能。酶与底物的这种动态识别过程称为诱导契合。\n\n该学说与“酶与底物结合时酶的空间结构会发生改变”的说法一致，可用于解释酶催化反应中的专一性，也是对“锁钥学说”的修正。,诱导契合强调的是酶与底物相互诱导、双向改变构象，不是底物单方面适应酶的固定形状；构象改变不等于酶的肽键断裂，酶并不被消耗。,p4 知识拓展·诱导契合学说,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/不定项和多项选择题/专题PDF/不定项和多项选择题 《分层训练》PDF.pdf,8c5f3169c5-004,MATERIAL,atp的合成和利用,METHOD_MODEL,ATP荧光检测法的原理,用荧光强度反映细菌数量的ATP检测方法,以ATP为指标进行物质检测或数量测定的新情境题,基本原理：荧光素 + ATP + O₂ 在荧光素酶和 Mg²⁺ 的作用下生成氧化荧光素、物质 X、PPi、H₂O 和光能。ATP 水解时断裂的是离腺苷较远的那个特殊化学键，生成 ADP 和 Pi；若水解直接产生 PPi，则 PPi 会立即水解生成 2 个 Pi。\n\n检测逻辑：通过检测荧光强度来反映反应体系中的 ATP 含量，而细菌数量与 ATP 含量呈正相关，故可用于检测食品表面的细菌数量。\n\n操作要点：ATP 在细菌细胞内，必须先裂解细菌释放出胞内 ATP，才能使其与荧光素发生反应，故检测仪中需含裂解细菌的物质。,该法测定的是 ATP 总量而非活菌的“物种”，且只能反映数量多少的相对关系，不能得出精确的活菌数；不裂解细菌将测不到胞内 ATP；ATP 水解断裂的是远离腺苷的特殊化学键，容易记反。,p3-p4 解析·新情境方法,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/不定项和多项选择题/专题PDF/不定项和多项选择题 《分层训练》PDF.pdf,8c5f3169c5-005,MATERIAL,光反应,CONCEPT_EXPLANATION,光反应与暗反应的场所和产物,区分光反应与暗反应的场所与物质能量联系,判断某生理过程（或产物）发生在叶绿体哪个部位,**光反应**：场所为叶绿体的类囊体薄膜上，水在光下分解产生 O₂、电子和 H⁺，电子经电子传递与 NADP⁺、H⁺ 结合生成 NADPH，同时生成 ATP。\n\n**暗反应（卡尔文循环）**：场所为叶绿体基质，能够固定 CO₂，并利用光反应生成的 ATP 和 NADPH 把 C₃ 还原，经过一系列反应生成糖类。\n\n**应用**：题干给出新情境（如某种蛋白利用 H⁺ 和光合作用产生的 NADPH 生成 H₂）时，先看该过程发生在类囊体薄膜还是叶绿体基质，即可判断产物 O₂ 与 H₂ 的产生场所；若某过程发生在叶绿体基质且需要 NADPH，则它与暗反应竞争同一种还原剂，会使暗反应产生的有机物减少。,光反应产生 O₂ 而暗反应不产生；H₂ 等非常规产物要根据题干信息定位到具体部位；两个过程都消耗 H⁺，不能只看 H⁺ 就断定是光反应。,p5 解析·审题指导,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/不定项和多项选择题/专题PDF/不定项和多项选择题 《分层训练》PDF.pdf,8c5f3169c5-005,MATERIAL,暗反应,METHOD_MODEL,C₃与C₅含量变化的分析通法,按“固定”与“还原”两步推C₃和C₅的消长,光照或CO₂浓度、酶活性突变后判断C₃与C₅含量的变化,**分析模型**：暗反应分为两步——CO₂ 固定（消耗 C₅、生成 C₃）与 C₃ 的还原（消耗 C₃、生成 C₅ 和糖类）。任何因素使某一步骤变慢时，该步骤的反应物积累、产物减少。\n\n**应用举例**：若 Rubisco（催化 CO₂ 固定的酶）活性突然下降，CO₂ 固定速率减慢，C₅ 的消耗速率减慢、C₃ 的生成速率减慢；短时间内光反应仍正常，ATP 和 NADPH 充足，C₃ 的还原照常进行，因此 C₃ 含量上升、C₅ 含量下降，$C_5/C_3$ 的比值上升。\n\n**结论**：暗反应不能完全独立于光反应单独进行，因为它需要光反应提供的 ATP 和 NADPH 来还原 C₃；Rubisco 含量较高时，可增加其与底物结合的机会，从而缓解其活性较低对光合速率的限制。,短时间内才可用“某步受阻”定性分析，长时间要考虑 ATP 和 NADPH 也会随之变化；不要把“C₃ 含量上升”与“光合速率上升”等同起来，二者可能反向。,p5 解析·规律方法,b
