chunk_rel,chunk_id,action,node_slug,type,title,summary,applicability,content,boundary,note,midx
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/重难突破/专题六 数列/题型透析/讲解册PDF/专题六　数列.pdf,9e21a7e47c-005,MATERIAL,构造法求数列通项,METHOD_MODEL,构造法求通项公式的五种类型,把 $a_{n+1}=pa_n+q$、$pa_n+q^n$、$ka_n+pn+q$、分式型、幂型这五类递推式通过配凑、取倒数或取对数化为等差或等比数列，从而求出通项公式。,已知非等差等比的递推关系求通项；递推式中含常数、含 $q^n$、含 $n$ 的一次式，或呈分式、幂式结构时。,### 类型1：$a_{n+1}=pa_n+q$（$p$、$q$ 为常数，$pq(p-1)\neq0$）\n设 $a_{n+1}-t=p(a_n-t)$，其中 $t=\frac{q}{1-p}$，则 $\frac{a_{n+1}-t}{a_n-t}=p$，即 $\{a_n-t\}$ 是以 $a_1-t$ 为首项、$p$ 为公比的等比数列。\n### 类型2：$a_{n+1}=pa_n+q^n$（$pq(p-1)\neq0$）\n两边同除以 $q^{n+1}$，得 $\frac{a_{n+1}}{q^{n+1}}=\frac{p}{q}\cdot\frac{a_n}{q^n}+\frac1q$；令 $b_n=\frac{a_n}{q^n}$，则 $b_{n+1}=\frac pq b_n+\frac1q$，再按类型1构造。（也可在递推式两边同除以 $p^{n+1}$ 后用构造法。）\n### 类型3：$a_{n+1}=ka_n+pn+q$（$n\in\mathbf N^*$）\n设 $a_{n+1}+cn+d=k[a_n+c(n-1)+d]$，展开后比较两边系数求出 $c$、$d$，则数列 $\{a_n+c(n-1)+d\}$ 为等比数列。\n### 类型4：取倒数法\n对 $a_n=\frac{ma_{n-1}}{ka_{n-1}+b}$（$n\geq2$，$mkb\neq0$）两边取倒数，得 $\frac1{a_n}=\frac km\left(1+\frac b{a_{n-1}}\right)$，即 $\frac1{a_n}=\frac bm\cdot\frac1{a_{n-1}}+\frac km$；令 $b_n=\frac1{a_n}$，则 $\{b_n\}$ 满足线性型递推。\n### 类型5：取对数法\n对 $a_n=pa_{n-1}^{r}$（$a_n>0$，$p>0$，$n\geq2$）两边取常用对数，得 $\lg a_n=r\lg a_{n-1}+\lg p$；令 $b_n=\lg a_n$，则 $\{b_n\}$ 为线性型递推。\n通法总纲：一切构造的目的都是把递推式变成 $x_{n+1}=px_n+q$（可构造成等比）或相差型（可累加）这两种能求通项的形式。,构造前要确认 $a_n-t\neq0$（否则不能作分母）且 $p\neq1$；类型2 若直接构造 $a_{n+1}+\lambda q^{n+1}=p(a_n+\lambda q^n)$ 只能处理 $p=q$ 的特殊情形，一般用除以 $q^{n+1}$ 的办法；分式型要求 $a_n\neq0$ 且分母不为零；取对数要求 $a_n>0$。构造完成后必须写出新数列的首项（由 $a_1$ 算出）与公比，不能只写 $a_1-t$ 而不代值。,p661 角度3 构造法求通项公式＋解题技巧,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/重难突破/专题六 数列/题型透析/讲解册PDF/专题六　数列.pdf,9e21a7e47c-005,MATERIAL,取倒数法求数列通项,METHOD_MODEL,取倒数法处理分式型递推,递推式为 $a_{n+1}=\frac{ma_n}{ka_n+b}$ 时两边取倒数，即可化为线性型递推，再配凑成等比数列求通项。,递推式的分母含 $a_n$、分子为 $a_n$ 的常数倍时分式结构；或题目已给出 $b_n=\frac1{a_n}-c$ 这类待证整体。,### 基本作法\n对 $a_{n+1}=\frac{ma_n}{ka_n+b}$（$m\neq0$）两边同时取倒数：\n$$\frac{1}{a_{n+1}}=\frac{ka_n+b}{ma_n}=\frac bm\cdot\frac{1}{a_n}+\frac km.$$\n令 $b_n=\frac1{a_n}$，则 $b_{n+1}=\frac bm b_n+\frac km$，化为类型1的线性递推，可用待定系数法构造成等比数列。\n### 典型用法（先看目标再配凑）\n已知 $a_1=\frac45$，$a_{n+1}=\frac{4a_n}{a_n+3}$，要证 $b_n=\frac1{a_n}-1$ 为等比数列。\n由题意知 $a_n$ 的各项为正，两边取倒数得 $\frac{1}{a_{n+1}}=\frac{a_n+3}{4a_n}=\frac34\cdot\frac1{a_n}+\frac14$。\n此时**不要直接构造**，而要按待证整体的形状作平移：两边同时减 1，得 $\frac{1}{a_{n+1}}-1=\frac34\left(\frac1{a_n}-1\right)$，即 $b_{n+1}=\frac34 b_n$，$\frac{b_{n+1}}{b_n}=\frac34$。\n又 $b_1=\frac1{a_1}-1=\frac14$，所以 $\{b_n\}$ 是首项为 $\frac14$、公比为 $\frac34$ 的等比数列。\n### 方法要点\n1. 取倒数后先算出 $\frac1{a_{n+1}}$ 关于 $\frac1{a_n}$ 的一次式，系数与常数项必须是常数；\n2. 若题目要求证明某个整体 $b_n=\frac1{a_n}-c$ 成等比，就在取倒数后加减常数 $c$ 配凑，$c$ 由“消去常数项”确定；\n3. 最后要单独算 $b_1$ 并说明它是非零常数。,使用前提是 $a_n\neq0$（常由“各项为正”或首项与递推式保证）；若分子不是 $a_n$ 的常数倍（如 $a_{n+1}=\frac{ca_n+d}{ka_n+b}$），取倒数后仍是分式，需改用不动点法或特征根法。取倒数时不要漏掉公比与常数项的计算；得到等比数列后要写出 $b_1\neq0$，否则不能称等比数列。,p661 例6＋解题技巧（4）取倒数法,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/重难突破/专题六 数列/题型透析/讲解册PDF/专题六　数列.pdf,9e21a7e47c-005,MATERIAL,数列的单调性与最值问题,METHOD_MODEL,由数列的增减性求参数范围,先用待定系数法把递推式构造成等比数列求出通项，再由等比部分系数的正负与公比的大小判断数列增减，从而求参数的取值范围。,已知递推式含参数，且给出“数列为递增（减）数列”的条件，求参数的取值范围。,以 $a_{n+1}=\frac12a_n+2$，$a_1=a$ 为例：\n1. **构造求通项**：设 $a_{n+1}-t=\frac12(a_n-t)$，则 $a_{n+1}=\frac12a_n+\frac t2+t$，与 $a_{n+1}=\frac12a_n+2$ 比较得 $\frac t2+t=2$，解得 $t=4$，所以 $a_n-4=(a-4)\left(\frac12\right)^{n-1}$。\n2. **分离参数讨论**：若 $a=4$，则 $a_n=4$ 为常数数列，不符合递增；若 $a\neq4$，则 $\{a_n-4\}$ 是公比为 $\frac12$ 的等比数列，故 $a_n=(a-4)\left(\frac12\right)^{n-1}+4$。\n3. **判增减**：注意 $y=\left(\frac12\right)^{n-1}$ 关于 $n$ 递减，且 $y>0$。当 $a-4>0$（即 $a>4$）时，$\{a_n\}$ 为递减数列，不符合题意；当 $a-4<0$（即 $a<4$）时，$\{a_n\}$ 为递增数列，符合题意。综上 $a$ 的取值范围是 $a<4$。\n结论：数列的增减由“等比部分的系数符号”与“公比的取值”共同决定——系数为正且公比满足 $0<q<1$ 时数列递减，系数为负时数列递增；先求通项再讨论增减，是最稳妥的通法。,不能漏掉 $a=4$ 这类使等比部分系数为 0 的常数情形；判断增减时要先确定等比部分系数的正负，再结合公比与 $1$ 的大小；题干若说“单调递增”，应保证对一切 $n\in\mathbf N^*$ 都有 $a_{n+1}-a_n>0$，不能只验证前几项。,p661 例4,c
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/重难突破/专题六 数列/题型透析/讲解册PDF/专题六　数列.pdf,9e21a7e47c-006,MATERIAL,等差乘等比数列求和-令-可以用错位相减法,METHOD_MODEL,错位相减法求和的流程,数列为“等差×等比”型时，写出 $S_n$ 与 $qS_n$ 两式错位相减，中间部分化为等比数列求和，最后除以 $1-q$ 得前 $n$ 项和。,通项是等差数列与等比数列对应项之积（如 $c_n=(n+1)\cdot2^{n+1}$）的前 $n$ 项和问题。,设 $\{a_n\}$ 为等差数列、公差为 $d$；$\{b_n\}$ 为等比数列、公比为 $q$ 且 $q\neq1$，求 $\{a_nb_n\}$ 的前 $n$ 项和 $S_n$。基本流程：\n1. **展开**：$S_n=a_1b_1+a_2b_2+\cdots+a_{n-1}b_{n-1}+a_nb_n$；\n2. **乘公比**：$qS_n=a_1b_2+a_2b_3+\cdots+a_{n-1}b_n+a_nb_{n+1}$；\n3. **错位相减**：$\text{①}-\text{②}$ 得 $(1-q)S_n=a_1b_1+d(b_2+b_3+\cdots+b_n)-a_nb_{n+1}$；注意 $d(b_2+b_3+\cdots+b_n)$ 由 $a_2-a_1$、$a_3-a_2$、$\cdots$、$a_n-a_{n-1}$ 全部等于 $d$ 得到；\n4. **求和**：$S_n=\dfrac{a_1b_1+d(b_2+b_3+\cdots+b_n)-a_nb_{n+1}}{1-q}$，其中 $b_2+b_3+\cdots+b_n$ 用等比数列求和公式计算。\n记忆要点：乘公比后 $S_n$ 的末项是 $a_nb_{n+1}$（下标整体后移一位）；相减时错位对齐、只在“斜对”的位置相减；中间 $b_2$ 到 $b_n$ 共有 $n-1$ 项，不要数成 $n$ 项；最后不要漏除以 $1-q$。,只适用于“等差×等比”型；公比 $q\neq1$，否则退化为等差数列求和的简单情形；相减后中间部分项数是 $n-1$，是最容易数错的地方；相减时符号容易出错（$qS_n$ 是被减式），算完可用 $n=1$、$n=2$ 代入检验。,p662 角度1 错位相减法求和＋归纳总结,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/重难突破/专题六 数列/题型透析/讲解册PDF/专题六　数列.pdf,9e21a7e47c-006,MATERIAL,裂项相消法中常见的裂项技巧,METHOD_MODEL,裂项相消的识别与系数调整,分母为相邻或隔开两因式之积的分式通项，先写成两项之差，再用通分比对补上系数；看不出抵消项时可按符号分组后观察。,通项形如 $\frac{1}{a_na_{n+1}}$ 或 $\frac{1}{n(n+2)}$ 等分式结构的求和，尤其 $\{a_n\}$ 为等差数列时。,1. **相邻两项型**：若 $\{a_n\}$ 为等差数列、公差为 $d$，则 $\frac{1}{a_na_{n+1}}=\frac1d\left(\frac1{a_n}-\frac1{a_{n+1}}\right)$。例如 $a_n=2n-1$ 时，$\frac{2}{a_na_{n+1}}=\frac{1}{2n-1}-\frac{1}{2n+1}$，求和得 $S_n=\left(1-\frac13\right)+\left(\frac13-\frac15\right)+\cdots+\left(\frac{1}{2n-1}-\frac{1}{2n+1}\right)=1-\frac{1}{2n+1}=\frac{2n}{2n+1}$。\n2. **隔项型（需补系数）**：如 $\frac{1}{n(n+2)}$，直接拆成 $\frac1n-\frac{1}{n+2}$ 并不相等（通分后分子多出 2），应先通分比对：$\frac1n-\frac1{n+2}=\frac{2}{n(n+2)}$，故 $\frac{1}{n(n+2)}=\frac12\left(\frac1n-\frac1{n+2}\right)$。\n3. **调整顺序后分组**：若一时看不出能抵消哪些项，可先把整个式子调整顺序、按符号分组（如把正项与负项分别写成两个和），再观察剩余项。\n4. **不必硬背公式**：裂项相消的公式不用全部记住，使用时可以先尝试把通项拆成两项，再补一个系数去凑，关键是把原式还原准确。,拆项前要确认分母两因式之差为常数，否则系数会含 $n$、不能提取；补系数后必须通分回验；隔项相消时剩余的项要分别从头和尾各取若干项，不能只留首末各一项；注意各项符号，尤其通项本身带负号时。,p662 角度2 裂项相消法求和,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/重难突破/专题六 数列/题型透析/讲解册PDF/专题六　数列.pdf,9e21a7e47c-007,MATERIAL,用裂项法求和的裂项原则及规律,METHOD_MODEL,裂项相消求和的三步与注意事项,裂项相消按“裂项—累加—消项”三步进行；抵消后不一定只剩第一项和最后一项，通项裂项后有时还要调整前面的系数使前后相等。,通项可拆成两项之差、或能通过放缩与配凑拆成两项之差的数列求和。,### 基本步骤\n1. **裂项**：观察数列的通项，将通项拆成两项之差的形式；\n2. **累加**：将数列裂项后的各项相加；\n3. **消项**：将中间可以消去的项相互抵消，将剩余的有限项相加，得到数列的前 $n$ 项和。\n### 注意事项\n1. 利用裂项相消求和时，应注意抵消后不一定只剩下第一项和最后一项，也有可能前面剩两项、后面剩两项；\n2. 通项裂项后，有时需要调整前面的系数，使裂项前后保持相等（用通分回验）；\n3. 若看不出来哪些项能抵消，可先调整整个式子的顺序，按符号进行分组再观察。\n### 使用顺序\n先判断通项是否为“分母是两因式之积”的分式；是则尝试裂项；不是则先考虑能否通过放缩或变形化成这种形状，再裂项。,裂项必须恒等，写完用通分回验；抵消后剩余项的位置与个数要逐项核对，隔项相消时首尾各可能剩两项；系数调整时注意符号，负号提前后容易漏写；裂项后的下标范围要与原通项一致（如 $n\geq2$ 的项不能写成 $n\geq1$ 的形式）。,p663 归纳总结 裂项相消的基本步骤和注意事项,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/重难突破/专题六 数列/题型透析/讲解册PDF/专题六　数列.pdf,9e21a7e47c-007,MATERIAL,裂项相消法中常见的裂项技巧,METHOD_MODEL,三类常见拆项公式清单,裂项相消常用的等差型、根式型、指数型三类拆项公式及其系数调整方式。,需要把分式、根式或含指数式的通项改造成可相消的差式时查用。,### 模型1 等差型\n(1) $\frac{1}{n(n+1)}=\frac1n-\frac{1}{n+1}$；\n(2) $\frac{1}{n(n+k)}=\frac1k\left(\frac1n-\frac{1}{n+k}\right)$；\n(3) $\frac{1}{4n^2-1}=\frac12\left(\frac{1}{2n-1}-\frac{1}{2n+1}\right)$；\n(4) 若 $\{a_n\}$ 是公差为 $d$（$d\neq0$）的等差数列，则 $\frac{1}{a_na_{n+1}}=\frac1d\left(\frac1{a_n}-\frac1{a_{n+1}}\right)$。\n### 模型2 根式型\n(1) $\frac{1}{\sqrt{n+1}+\sqrt n}=\sqrt{n+1}-\sqrt n$；\n(2) $\frac{1}{\sqrt{n+k}+\sqrt n}=\frac1k\left(\sqrt{n+k}-\sqrt n\right)$；\n(3) $\frac{1}{\sqrt{2n-1}+\sqrt{2n+1}}=\frac12\left(\sqrt{2n+1}-\sqrt{2n-1}\right)$。\n### 模型3 指数型\n(1) $\frac{2^n}{(2^{n+1}-1)(2^n-1)}=\frac{1}{2^n-1}-\frac{1}{2^{n+1}-1}$；\n(2) $\frac{3^n}{(3^n-1)(3^{n+1}-1)}=\frac12\left(\frac{1}{3^n-1}-\frac{1}{3^{n+1}-1}\right)$；\n(3) $\frac{n+2}{n(n+1)\cdot2^n}=\frac{2(n+1)-n}{n(n+1)}\cdot\frac{1}{2^n}=\left(\frac2n-\frac{1}{n+1}\right)\cdot\frac1{2^n}=\frac{1}{n\cdot2^{n-1}}-\frac{1}{(n+1)\cdot2^n}$。\n多项式拆分的一般办法：先把分母写成两个相邻整体之积，再把分子凑成这两个整体之差（或差的常数倍），最后提出系数。,公式都有 $n$ 的取值范围限制（如 (3) 中 $n\geq2$），首项往往不能直接套用要单独检验；指数型拆项要检查分子是否恰为两分母之差（或差的常数倍），否则需先提系数；根式型要求各项为正且被开方数非负；等差型公式中的 $d\neq0$，若公差含 $n$ 则不能直接提取。,p663 归纳总结 常见的拆项公式,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/重难突破/专题六 数列/题型透析/讲解册PDF/专题六　数列.pdf,9e21a7e47c-007,MATERIAL,分组-并项-法求数列的前n项和,METHOD_MODEL,由 $S_n$ 与 $a_{n+1}$ 求通项并并项求和,条件同时含 $S_n$ 与 $a_{n+1}$ 时，用 $S_n-S_{n-1}=a_n$ 消去 $S_n$ 求通项；通项含 $(-1)^n$ 时两两并项，每两项结合后化归为等比数列求和。,条件是 $S_n$ 与 $a_{n+1}$（或 $a_n$）的混合等式需要求通项；通项含 $(-1)^n$、要求前 $2n$ 项和。,### 第一步：用 $S_n-S_{n-1}=a_n$ 消去 $S_n$ 求通项\n由 $S_n=a_{n+1}-1$ 及 $S_{n-1}=a_n-1$（$n\geq2$）相减得 $a_n=a_{n+1}-a_n$，即 $a_{n+1}=2a_n$（$n\geq2$）。\n再由 $n=1$ 时 $a_1=S_1=a_2-1$，结合 $a_1=1$ 得 $a_2=2$，于是 $\frac{a_2}{a_1}=2$。\n所以数列 $\{a_n\}$ 是以 1 为首项、2 为公比的等比数列，$a_n=2^{n-1}$。\n（易错提醒：不要忘记检验 $\frac{a_2}{a_1}=2$，只有它等于公比时才能说整个数列是等比数列。）\n### 第二步：并项求和\n设 $b_n=(-1)^n(a_n-1)=(-1)^n2^{n-1}-(-1)^n$。\n含 $(-1)^n$ 的数列问题可以分 $n$ 为奇数、偶数讨论：$b_{2n-1}=-2^{2n-2}+1$，$b_{2n}=2^{2n-1}-1$，所以 $b_{2n-1}+b_{2n}=2^{2n-2}(2-1)=4^{n-1}$。\n即相邻两项之和构成公比为 4 的等比数列，于是把它们两两结合：\n$$T_{2n}=(b_1+b_2)+(b_3+b_4)+\cdots+(b_{2n-1}+b_{2n})=1+4+\cdots+4^{n-1}=\frac{1-4^{n}}{1-4}=\frac{4^{n}-1}{3}.$$\n要点：并项的关键是算出“相邻两项之和”这个新数列的通项，再判断它能不能求和。,用 $S_n-S_{n-1}=a_n$ 得到的关系只对 $n\geq2$ 成立，必须单独求出 $a_1$、$a_2$ 并验证比值是否等于公比，否则会造成首项不符；并项求和时若项数是奇数，最后会多出单独一项要另加，不能直接用两两结合的结果；写 $b_n$ 时要保留 $(-1)^n$ 的符号，拆成“指数部分”和“常数部分”分别并项更清楚。,p663 角度3 分组、并项法求和,c
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/重难突破/专题六 数列/题型透析/讲解册PDF/专题六　数列.pdf,9e21a7e47c-008,MATERIAL,分组转化法,METHOD_MODEL,分组转化法求和的思路与两类模型,分组转化法求和应从通项入手，若无通项先求通项，再通过通项变形转化为等差或等比数列分别求和，适用于“等差±等比”型与奇偶分段型。,通项可拆成“等差±等比”的结构、按奇偶分段给出、或含 $(-1)^n$ 的数列求和。,### 基本思路\n分组转化法求和应从通项入手，若无通项，则先求通项，然后通过对通项变形，转化为等差数列或等比数列，或可求前 $n$ 项和的数列求和。\n### 常见类型\n1. $a_n=b_n\pm c_n$，其中 $\{b_n\}$、$\{c_n\}$ 为等差数列或等比数列——把通项拆成两组，分别用等差、等比求和公式求和后再合并。\n2. 当 $n$ 为奇数时 $a_n=b_n$，当 $n$ 为偶数时 $a_n=c_n$，其中 $\{b_n\}$、$\{c_n\}$ 为等差或等比数列——按奇、偶项分组，各自求和。\n### 并项法\n一个数列的前 $n$ 项和中，可以两两结合求解，则称之为并项法求和。形如 $a_n=(-1)^nf(n)$ 的数列 $\{a_n\}$ 的前 $n$ 项和可采用并项法求解。\n通法：先把通项化为“标准块”的和差（等差块、等比块），再分别求和；无法直接分组时，先做代换或放缩使通项成为标准块。,拆成两组后各组的项数必须分别数清（奇偶分组常常出现两组项数相差 1）；等比部分的公比若为 1，求和公式要单独处理；分组求和的结果必须合并回 $S_n$，不能只算其中一组；若通项本身是“等差乘等比”，应改用错位相减法。,p664 归纳总结 分组转化法求和,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/重难突破/专题六 数列/题型透析/讲解册PDF/专题六　数列.pdf,9e21a7e47c-008,MATERIAL,奇偶项个数与下标变换,METHOD_MODEL,奇偶分段数列求和的项数计数,奇偶项通项不同时分开求和，一般先讨论 $n$ 为偶数（奇偶项恰好各占 $\frac n2$ 项），$n$ 为奇数时多出一项，可用 $S_n=S_{n+1}-b_{n+1}$ 转化为偶数情形。,通项按奇偶分段给出，或含 $(-1)^n$ 需要对前 $n$ 项和分奇偶讨论的数列求和。,### 为什么先讨论 $n$ 为偶数\n$n$ 为偶数时，奇数项和偶数项都恰好有 $\frac n2$ 项，可以用相同的方法直接计算，求和公式的项数最不容易出错。\n### $n$ 为偶数时\n$$S_n=(b_1+b_3+\cdots+b_{n-1})+(b_2+b_4+\cdots+b_n).$$\n把奇、偶两部分的通项分别代入，各自转化为等差或等比数列求和。\n### $n$ 为奇数时\n奇数项比偶数项多一项，即奇数项有 $\frac{n+1}{2}$ 项、偶数项有 $\frac{n-1}{2}$ 项，仍按两部分分别计算再相加。\n### 整体转化为偶数情形\n当 $n$ 为奇数时 $n+1$ 为偶数，可利用 $S_n=S_{n+1}-b_{n+1}$：先按偶数情形的公式算出 $S_{n+1}$，再减去多出的第 $n+1$ 项。\n示例：先写出 $n$ 为偶数时的 $S_n$（如本题得 $S_n=\frac{2^{n+1}}{3}+\frac n2-\frac23$），再用 $S_n=S_{n+1}-b_{n+1}$（此时 $n+1$ 为偶数、$b_{n+1}$ 取自偶数分支）算出 $n$ 为奇数时的 $S_n$，最后综合写成关于 $n$ 的分段表达式。\n关键点：下标 $n$ 与“项数、第几项”的对应关系必须写清——第 $n$ 项是奇数项还是偶数项、每一支共有多少项，否则求和公式的项数必错。,结果要写成关于 $n$ 的分段形式，不能只写一种情形；用 $S_n=S_{n+1}-b_{n+1}$ 时 $n+1$ 为偶数，$S_{n+1}$ 必须代入偶数那一支的表达式；奇偶项项数是 $\frac{n\pm1}{2}$，最易漏乘或多乘；分段表达式中两段在交界处（如 $n=1$ 与 $n=2$）应能对得上。,p664 例5(2)＋归纳总结,b
