chunk_rel,chunk_id,action,node_slug,type,title,summary,applicability,content,boundary,note,midx
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第六章 化学反应与能量/第01讲 化学反应的热效应（复习讲义）（全国通用）（学生版）.docx,e5f86d011f-002,MATERIAL,物质变化过程中的化学键变化,CONCEPT_EXPLANATION,化学反应的实质与键的变化,化学反应的本质是反应物旧化学键断裂与生成物新化学键形成，同时伴随物质变化与能量变化且遵守两大守恒。,判断某变化是否属于化学变化、分析反应中哪些键断裂与形成以及能量是吸收还是放出。,化学反应的本质是反应物中旧化学键的断裂与生成物中新化学键的形成。由此得到两条基本特征：一是既有物质变化（原子重新组合成新物质）又伴随能量变化，能量变化主要表现的热能的变化；二是化学反应中的两大变化为物质变化和能量变化，两大守恒为质量守恒和能量守恒。\n常见过程的能量转化形式：吸热反应把热能转化为化学能；放热反应把化学能转化为热能；光合作用把光能转化为化学能；燃烧反应把化学能转化为热能、光能；原电池把化学能转化为电能；电解池把电能转化为化学能。\n注意反应物中各原子之间的化学键不一定完全断裂，某些有机反应中基团只是整体迁移。,有能量变化的过程不一定是化学反应（如水结成冰属于物理变化）；电解等过程需要外界持续做功才能进行，其能量转化方向与自发过程相反。,（重点·方法·点拨）第01讲 化学反应的热效应 知识点1 化学反应的实质与特征,
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第六章 化学反应与能量/第01讲 化学反应的热效应（复习讲义）（全国通用）（学生版）.docx,e5f86d011f-002,MATERIAL,能源与科学-技术-社会密不可分-下列装置或过程能实现电能转化为化学能的是,REPRESENTATION_GUIDE,化学反应中的能量转化形式,归纳吸热、放热、光合作用、燃烧、原电池、电解池六类过程的能量转化方向与记忆规律。,遇到“下列过程中能量转化形式是什么”类判断题时按过程类型快速定位转化方向。,化学变化中能量转化有固定的对应关系：吸热反应为热能→化学能；放热反应为化学能→热能；光合作用为光能→化学能；燃烧反应为化学能→热能、化学能→光能；原电池反应为化学能→电能；电解池反应为电能→化学能。\n记忆规律：凡把能量“存入”物质的过程（吸热、光合作用、电解、充电）都是其他形式的能→化学能；凡把物质中的能量“放出”的过程（放热、燃烧、原电池、放电）都是化学能→其他形式的能。\n写答案时注意转化方向要写成“X能→Y能”的完整形式。,化学能转化为电能与电能转化为化学能方向相反，原电池与电解池不能混淆；二次电池充电时是电能→化学能而放电时相反；同一种物质燃烧时可能同时释放热能和光能，不要把两种转化漏写。,（重点·方法·点拨）第01讲 化学反应的热效应 知识点1 化学反应的实质与特征,b
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第六章 化学反应与能量/第01讲 化学反应的热效应（复习讲义）（全国通用）（学生版）.docx,e5f86d011f-003,MATERIAL,焓变,CONCEPT_EXPLANATION,焓变与反应热,焓变等于生成物总焓减去反应物总焓且只与始末状态有关，恒压且能量全部转化为热时反应热等于焓变。,判断ΔH的符号与数值、比较物质稳定性、书写和判断热化学方程式之前的概念准备。,焓（符号H）是与内能有关的物理量，用来描述物质所具有的能量。焓变 ΔH ＝ H(生成物) － H(反应物)，单位是 kJ·mol−1。焓变的数值只取决于体系的始态和终态，与反应经过的途径（一步完成还是分几步完成）无关。\n物质的焓越小，具有的能量越低，稳定性越强。\n反应热是指化学反应在恒压条件下进行时所放出或吸收的热量，通常用符号 Q 表示，单位为 kJ·mol−1。对于恒压条件下进行的化学反应，如果反应中物质的能量变化全部转化为热能，则 ΔH ＝ －Q，即放热时 ΔH<0、吸热时 ΔH>0。\n焓变的正负与反应是否需要加热、反应是否进行彻底无关。,焓的绝对值无法测定，只有焓变可以测定；ΔH 只与始末状态有关，与反应条件、是否使用催化剂无关；“ΔH ＝ －Q”仅在恒压且能量变化全部转化为热能时才成立。,（重点·方法·点拨）第01讲 化学反应的热效应 知识点2 焓变 反应热,
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第六章 化学反应与能量/第01讲 化学反应的热效应（复习讲义）（全国通用）（学生版）.docx,e5f86d011f-004,MATERIAL,吸热反应和放热反应,CONCEPT_EXPLANATION,放热反应与吸热反应的判断,从反应物与生成物总能量的高低以及键能差值两个角度判断反应放热还是吸热，并记忆常见反应类型。,判断给定反应是放热还是吸热、比较ΔH的符号与大小、分析能量-反应进程图。,能量角度：反应物总能量高于生成物总能量时体系能量降低，反应放热，ΔH<0；反应物总能量低于生成物总能量时体系能量升高，反应吸热，ΔH>0。\n键能角度：断键吸收的能量 E1 与成键释放的能量 E2 之差决定焓变，即 ΔH ＝ E1 － E2，E1<E2 时放热、E1>E2 时吸热。\n常见放热反应：燃烧反应、金属与酸或水的反应、酸碱中和反应、多数化合反应、铝热反应、原电池反应、由不稳定物质生成稳定物质的反应。常见吸热反应：多数分解反应（如碳酸钙分解）、Ba(OH)2·8H2O 与 NH4Cl 的反应、碳与二氧化碳或水蒸气的反应、盐类水解、弱电解质的电离。\n三个易错点：不能根据反应条件判断吸热还是放热，需要加热才能进行的反应不一定是吸热反应，不需要加热就能进行的反应也不一定是放热反应；有能量变化的过程不一定是放热反应或吸热反应，如水结成冰放热；物质三态变化（固→液→气）吸热，但属于物理变化。,判断吸放热要看反应物与生成物总能量的相对高低而不是反应条件；三态变化的能量变化不属于反应热；同素异形体相互转化、物质的溶解与结晶也有热效应，但都不是化学反应。,（重点·方法·点拨）第01讲 化学反应的热效应 知识点3 放热反应和吸热反应,
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第六章 化学反应与能量/第01讲 化学反应的热效应（复习讲义）（全国通用）（学生版）.docx,e5f86d011f-004,MATERIAL,活化能,REPRESENTATION_GUIDE,能量-反应进程图中活化能与焓变,从能量-反应进程图读出正逆反应活化能与焓变的关系式，并理解催化剂只降低活化能不改变焓变。,解答能量-反应进程图（含催化剂、过渡态、中间体、能垒）类选择题。,在能量-反应进程图中：E1 表示正反应的活化能（反应物与过渡态的能量差）；E2 表示逆反应的活化能（生成物与过渡态的能量差）；焓变等于两者之差且与路径无关，即 ΔH ＝ E1 － E2。\n读图三步：一看纵坐标是绝对能量还是相对能量；二看各平台高度对应哪种微粒（吸附态、中间体、过渡态要区分）；三看最高能垒所在的步骤即决速步骤。\n催化剂只降低反应所需的活化能（峰变矮），不改变反应物与生成物的能量平台，因此不影响 ΔH 的大小与平衡转化率，只改变反应历程与反应速率。\n若图中物种带“*”表示吸附在催化剂表面，吸附过程本身也有能量变化。,ΔH 只由始末状态决定，与活化能大小无关；使用催化剂后图中峰变矮但起点和终点的位置不变；吸附态物种的能量不能当作生成物能量参与 ΔH 计算。,（重点·方法·点拨）第01讲 化学反应的热效应 知识点3 放热反应和吸热反应,b
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第六章 化学反应与能量/第01讲 化学反应的热效应（复习讲义）（全国通用）（学生版）.docx,e5f86d011f-005,MATERIAL,热化学方程式,CONCEPT_EXPLANATION,热化学方程式的含义,热化学方程式表示参加反应的物质的量与反应热的关系，同时表明物质变化和能量变化。,理解热化学方程式的意义、解读给定方程式的含义、判断说法是否正确。,热化学方程式是表示参加反应的物质的量与反应热之间关系的化学方程式，它不仅表明化学反应中的物质变化，还表明了能量变化。\n例如 2H2(g) ＋ O2(g) ＝ 2H2O(l)　ΔH ＝ −571.6 kJ·mol−1，表示 2 mol 氢气和 1 mol 氧气反应生成 2 mol 液态水时放出 571.6 kJ 的热量。\n解读要点：方程式中的化学计量数表示物质的量，不表示分子个数；ΔH 的单位 kJ·mol−1 是按方程式整体计的；ΔH 的数值与方程式的书写形式绑定，计量数加倍时 ΔH 数值也加倍。,脱离方程式谈某反应的 ΔH 必须指明对应的化学计量数；生成物状态不同（H2O(l) 与 H2O(g)）时 ΔH 不同；把 kJ·mol−1 理解成“每摩尔某种物质”容易在比例计算中出错。,（重点·方法·点拨）第01讲 化学反应的热效应 知识点4 热化学方程式,
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第六章 化学反应与能量/第01讲 化学反应的热效应（复习讲义）（全国通用）（学生版）.docx,e5f86d011f-005,MATERIAL,热化学方程式书写注意事项,METHOD_MODEL,热化学方程式的书写要求,书写热化学方程式的六条要求以及它与普通化学方程式的三点区别。,书写或判断热化学方程式正误时的逐条对照清单。,书写要求：①注明反应的温度和压强（25 ℃、101 kPa 下进行的反应可不注明）；②注明反应物和生成物的聚集状态，用 s、l、g、aq 分别表示固态、液态、气态和溶液；③化学计量数只表示物质的量，可以是整数也可以是分数；④不用“↑”“↓”标注气体和沉淀；⑤计量数必须与 ΔH 对应，计量数加倍时 ΔH 也加倍，反应逆向进行时 ΔH 数值相等、符号相反；⑥同素异形体（如石墨与金刚石）除注明状态外还要注明名称。\n与普通化学方程式的三点不同：不注明反应条件；不标“↑”“↓”；必须用 s、l、g、aq 标出物质的聚集状态。,不标聚集状态、把 ΔH 写在方程式中间、单位写成 kJ、忘记化学计量数与 ΔH 的对应关系是最高频的四类错误；书写时 ΔH 的数值必须与方程式的计量数严格匹配。,（重点·方法·点拨）第01讲 化学反应的热效应 知识点4 热化学方程式,b
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第六章 化学反应与能量/第01讲 化学反应的热效应（复习讲义）（全国通用）（学生版）.docx,e5f86d011f-006,MATERIAL,做到-五看-快速判断热化学方程式的正误,METHOD_MODEL,判断热化学方程式正误的五看,依次检查聚集状态、ΔH符号、单位、数值与计量数的对应关系以及燃烧热与中和热的概念。,选择题中快速排查热化学方程式的书写错误。,一看状态：各物质的聚集状态是否标注正确，状态不同热效应不同。\n二看符号：ΔH 的“＋”“－”是否正确，放热为负、吸热为正。\n三看单位：反应热的单位是否为 kJ·mol−1。\n四看数值：反应热数值与化学计量数是否相对应，计量数变化时数值必须同比变化。\n五看概念：燃烧热与中和热的热化学方程式是否符合规定，燃烧热要求可燃物为 1 mol 且生成稳定的氧化物，中和热要求生成 1 mol 液态水。\n五看不必逐一全查，可先用第三看和第四看快速排除明显错误的选项。,五看只解决书写是否规范的问题，不判断反应能否实际发生、也不判断反应是否自发；单位误写为 kJ 是隐蔽错误，需要专门留意。,（重点·方法·点拨）第01讲 化学反应的热效应 知识点4 热化学方程式,
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第六章 化学反应与能量/第01讲 化学反应的热效应（复习讲义）（全国通用）（学生版）.docx,e5f86d011f-008,MATERIAL,化学反应的热效应的易混易错点,MISCONCEPTION_GUIDE,反应过程能量分析的四点注意,焓变与反应条件无关、催化剂不改变焓变、反应物化学键不一定完全断裂、有能量变化不等于放热反应。,能量-反应进程图与催化剂相关选择题的易错选项排查。,①焓变与反应发生的条件、反应是否彻底无关：需要加热才能进行的反应不一定是吸热反应，反应物不能完全转化也不改变该反应的 ΔH。\n②催化剂能降低反应所需的活化能，但不影响焓变的大小，也不改变平衡转化率。\n③在化学反应中，反应物各原子之间的化学键不一定完全断裂，部分反应中只是基团发生转移或旧键改组。\n④有能量变化的过程不一定是放热反应或吸热反应，如水结成冰放出热量，但属于物理变化。\n⑤使用催化剂后图中过渡态能量降低、峰变矮，但反应物与生成物的能量平台不变，故 ΔH 不变；决速步骤由能垒最高的基元反应决定。,这四点都是选择题中“说法错误/正确”的常见命题点；带“*”的吸附态物种与催化剂表面相关，其能量变化属于反应历程的一部分而不是反应热。,（重点·方法·点拨）第01讲 化学反应的热效应 思维建模 反应过程能量分析的注意事项,
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第六章 化学反应与能量/第01讲 化学反应的热效应（复习讲义）（全国通用）（学生版）.docx,e5f86d011f-012,MATERIAL,中和热测定注意事项,METHOD_MODEL,中和反应反应热的测定原理与误差,用量热法测定中和热的原理式、实验步骤、误差来源与关键操作。,中和热测定实验的原理、操作、误差分析和数据处理类考题。,测定原理：ΔH ＝ －[c·m·(t终－t始)]/n(H2O)，其中比热容 c ＝ 4.18 J·g−1·℃−1 ＝ 4.18×10−3 kJ·g−1·℃−1，m 为溶液总质量（稀溶液密度按 1 g·mL−1 计算），n 为生成水的物质的量。\n实验步骤：组装绝热装置→量取一定体积的酸、碱稀溶液→测反应前酸碱液温度→混合酸碱液并测反应时的最高温度→重复 2~3 次实验→求平均温度差→计算中和热 ΔH。\n误差分析：若实验过程中有热量损失，测得的中和热偏小、ΔH 偏大。\n关键操作：泡沫塑料板和碎泡沫塑料的作用是保温隔热、减少热量损失；为保证酸完全中和，浓度相等时可采用碱的体积稍大；用环形玻璃搅拌棒上下搅动溶液，不能用金属搅拌棒代替，因为金属传热快、热量损失大；计算时注意单位统一，无效数据要舍去。,本实验测的是强酸与强碱的稀溶液反应生成 1 mol 液态水时放出的热量（57.3 kJ）；用弱酸或弱碱代替时因电离吸热使测得值偏小；用浓硫酸时因稀释放热使测得值偏大；分多次倒入、搅拌过慢、保温差都会使测得的 ΔH 偏大。,（重点·方法·点拨）第01讲 化学反应的热效应 知识点2 中和反应反应热的测定,
