chunk_rel,chunk_id,action,node_slug,type,title,summary,applicability,content,boundary,note,midx
05-【化学】2027版高中《解题觉醒》/化学解题觉醒-第1册 主书.pdf,da2d86034b-109,MATERIAL,电极反应式,METHOD_MODEL,电极反应式书写三步法,按找物质写反应、看环境配电荷、补物质查守恒三步，可规范写出任意电池或电解池的电极反应式。,原电池、电解池、燃料电池等一切需要书写电极反应式的题目，尤其介质为酸性、碱性或熔融盐时。,书写电极反应式的规范三步：\n1. 找物质、写反应：根据题目信息确定电极反应物与对应产物，算出转移电子数；负极（或阳极）按“还原剂 $-ne^-\longrightarrow$ 氧化产物”书写，正极（或阴极）按“氧化剂 $+ne^-\longrightarrow$ 还原产物”书写，先写出反应雏形。\n2. 看环境、配电荷：按电解质环境补电荷——酸性电解质用 $H^+$ 配电荷；碱性电解质用 $OH^-$ 配电荷；熔融盐电解质则依据题图中的电解质离子配电荷。\n3. 补物质、查守恒：按反应中缺少的元素补充相应物质（大多是补 $H_2O$ 或 $H^+$、$OH^-$），最后检查未变价元素的原子是否守恒，并用总反应式验证。,三步必须按序执行，先定物质再配电荷，顺序颠倒会把介质离子错配到反应物中；配电荷时只能选该环境下真实存在的离子，酸性溶液不能出现 $OH^-$，碱性溶液不能出现 $H^+$；熔融盐无水电离，不能再用 $H^+$、$OH^-$ 配电荷；最后必须用电子守恒和原子守恒双重检验，只查变价元素会漏掉氢氧原子不守恒。,p109 专项：电极反应式的书写（大招15·解题觉醒）,
05-【化学】2027版高中《解题觉醒》/化学解题觉醒-第1册 主书.pdf,da2d86034b-113,MATERIAL,反应机理,REPRESENTATION_GUIDE,化学反应历程图像的两类读图法,反应历程能量图像看坡高与位置高低，反应机理循环图像看箭头方向定物质，两类图的读法不同。,给出反应历程能量曲线、催化循环图、相对能量-反应进程图的题目，用于判断活化能、决速步、催化剂、中间体、总反应热。,读化学反应历程（机理）图像分两种类型。\n类型一 反应历程能量图像：\n一看爬坡高度：坡高即活化能大，反应速率小，是决速步，据此可比较各步活化能的大小。\n二看位置相对高低：图中物质位置越高，能量越高；由低到高为吸热反应，由高到低为放热反应，可用于计算反应热。\n类型二 反应机理循环图像：\n看箭头、定物质：只有箭头指入（只进不出）的为反应物，只有箭头指出（只出不进）的为生成物；既有箭头指入又有箭头指出的物质是催化剂；环上除催化剂外的其余物质为中间体。\n定比例、写反应：根据找出的反应物与生成物书写总反应，注意按箭头上的系数配平各物质的数量关系。,决速步是活化能最大的那一步，不能见峰就当决速步；催化剂只改变反应历程与活化能，不改变反应热 $\Delta H$，也不改变平衡转化率；循环图中催化剂往往先被消耗后又生成，只看一步易把它误判为中间体；中间体处于能量相对低点、可以分离，过渡态是能量最高点、不能分离，二者不可混淆。,p113 考点3 化学反应历程（机理）图像分析·大招17,
05-【化学】2027版高中《解题觉醒》/化学解题觉醒-第1册 主书.pdf,da2d86034b-114,MATERIAL,速率常数和速率方程,METHOD_MODEL,速率方程的应用步骤,先判断反应是否为基元反应，是则用 K等于k正除以k逆 计算，不是则把题给数据代入速率方程求解。,题目给出速率方程 v等于k乘以c的m次方A乘以c的n次方B、控制变量实验数据表或K与k的关系，要求算速率、级数、速率常数或比较速率大小。,速率方程类题目的三步处理：\n第一步：先判断反应是否为基元反应。\n第二步：若是基元反应，可直接根据平衡常数与速率常数的关系式 $K=\dfrac{k_{正}}{k_{逆}}$ 进行计算。\n第三步：若不是基元反应，则根据题目给出的数据代入速率方程进行计算，例如由多组控制变量实验数据分别求出各物质的反应级数 $m$、$n$，再代回求速率常数 $k$。,只有基元反应才能按化学计量数直接写出速率方程，非基元反应的级数必须由实验数据确定，不能照抄方程式系数；$K=\dfrac{k_{正}}{k_{逆}}$ 只对基元反应或题给的同级数平行反应成立；速率常数 $k$ 只受温度、催化剂影响，与浓度无关，因此同一温度下各次实验求出的 $k$ 应相同。,p114 考点4 速率方程、阿伦尼乌斯公式·大招18,
05-【化学】2027版高中《解题觉醒》/化学解题觉醒-第1册 主书.pdf,da2d86034b-114,MATERIAL,阿伦尼乌斯公式,METHOD_MODEL,阿伦尼乌斯公式与 ln k 对 1/T 图像,由 k等于A乘以e的负Ea比RT次方 取对数得 ln k 等于负Ea比R乘以1比T加lnA，用直线斜率判断活化能大小。,给出不同温度下的速率常数要求比较活化能，或给出 ln k 随 1/T 变化的图像、要求求活化能或判断温度对速率的影响。,阿伦尼乌斯公式为 $k=Ae^{-\frac{E_a}{RT}}$，两边取自然对数可得直线形式 $\ln k=-\dfrac{E_a}{R}\cdot\dfrac{1}{T}+\ln A$，即 $\ln k$ 对 $\dfrac{1}{T}$ 作图是一条直线，斜率等于 $-\dfrac{E_a}{R}$，纵截距等于 $\ln A$。\n结合图像分析可得三条结论：\n1. $\dfrac{1}{T}$ 越大即温度越低时 $k$ 越小；\n2. 曲线越陡即斜率绝对值越大时 $E_a$ 越大；\n3. 改变温度对活化能较大的反应影响较大，升温时活化能大的反应速率增大得更显著。,横坐标是 $\dfrac{1}{T}$ 而不是 $T$，斜率为负，比较活化能要看斜率的绝对值，求 $E_a$ 要用斜率乘 $-R$；$\ln A$ 是纵截距，只有横坐标起点为 0 时才可直接读取；温度改变的是速率常数，活化能本身不随温度变化。,p114 考点4 速率方程、阿伦尼乌斯公式·大招18（阿伦尼乌斯公式与图像）,b
05-【化学】2027版高中《解题觉醒》/化学解题觉醒-第1册 主书.pdf,da2d86034b-121,MATERIAL,压强平衡常数的计算,METHOD_MODEL,压强平衡常数 Kp 的两类列式模型,用四段式法或分压三段式法求出各组分平衡分压，再代入 Kp 表达式计算压强平衡常数。,恒温恒容或恒温恒压条件下给出总压、物质的量分数或分压数据，要求计算 Kp、某组分分压或转化率的多重气体反应题。,模型一 四段式法算 Kp：\n第一步：根据所给信息列出起、转、平三段式。\n第二步：计算平衡时各气体组分的物质的量分数或体积分数，把数据列在三段式下面，形成四段式。注意当平衡体系中有不参与反应的气体时，计算总物质的量不能遗漏它，它也会占据总压强的一部分。\n第三步：计算各物质的平衡分压，某气体的分压等于气体总压强乘该气体的物质的量分数，再代入 Kp 的表达式。恒温恒容条件下气体总压强需按反应后的总物质的量换算，即 $p_总=\dfrac{n_总}{n_始}\times p_始$。\n通式：对于反应 $aA(g)+bB(g)\rightleftharpoons cC(g)+dD(g)$，把总压强和总物质的量一起打包，可得 $K_p=\dfrac{n^c(C)\cdot n^d(D)}{n^a(A)\cdot n^b(B)}\times p_总^{[(c+d)-(a+b)]}\times\left(\dfrac{1}{n_总}\right)^{[(c+d)-(a+b)]}$。\n特例：当 $a+b=c+d$ 即反应前后气体分子数相同时，$K_p=\dfrac{n^c(C)\cdot n^d(D)}{n^a(A)\cdot n^b(B)}$，可直接用物质的量计算。\n模型二 分压三段式法算 Kp：\n恒温恒容下气体分压之比等于物质的量之比（由 $pV=nRT$ 且 $V$、$R$、$T$ 为定值可得 $p\propto n$），可直接用分压列三段式。第一步：算出反应中各物质的起始分压；第二步：列分压三段式；第三步：算出各物质平衡分压，代入 Kp 表达式计算。,固体、纯液体不写入 Kp 表达式；不参与反应的惰性气体的物质的量与分压必须计入总量，漏掉会使分压算错；恒温恒容时总压随反应变化，必须用平衡时总物质的量换算总压，不能直接用起始压强；只有反应前后气体分子数相等时才可用物质的量代替分压直接算 Kp；计算分压时用的物质的量分数必须对应同一时刻的平衡状态。,p121 题型2 分压平衡常数的计算·大招19（四段式法与分压三段式）,
05-【化学】2027版高中《解题觉醒》/化学解题觉醒-第1册 主书.pdf,da2d86034b-122,MATERIAL,多重平衡体系解题技巧,METHOD_MODEL,多重平衡体系的五种计算方法,处理同时发生多个反应的多重平衡体系，可用连续计算、原子守恒、比例、差量、转移电子守恒五种方法。,一个容器中同时发生两个及以上可逆反应，题目给定选择性、产率、总压强或某组分转化率，要求求平衡量或平衡常数的题型。,处理多重平衡体系的五种方法：\n方法一 连续计算法：假定第一个反应达到平衡后再进行第二个反应，即以第一个反应的终点作为第二个反应的起点，依次分步列三段式，最后汇总分析计算。这是一种万能方法，适合绝大多数多重平衡题。\n方法二 原子守恒法：先找出平衡体系中的所有物质，对未给数据的物质分别设未知数，再依据反应前后原子守恒列出关系式求解。\n方法三 比例法：根据选择性把多个反应的化学方程式叠加成总反应方程式，再列三段式求各物质的量。例如二氧化碳加氢制甲烷时存在生成 CO 的副反应，若甲烷的选择性为 $\beta$，则 CO 的选择性为 $1-\beta$，可用 $\beta\times$[主反应] 与 $(1-\beta)\times$[副反应] 相加得到总反应式，再列三段式分析。\n方法四 差量法：分析反应中各物理量的关系，找出差量，建立已知量与未知量的联系后计算。\n方法五 转移电子守恒法：利用得失电子守恒，把不同反应中转移的电子数关联起来求解未知量。,原子守恒法有局限性，仅适用于竞争型、选择性类问题且各反应中转化的物质化学计量数为 1，计量数不为 1 时列式会出错；连续计算法要保证前后两个反应的物料守恒关系衔接正确，不能把中间产物的量当作最终产物量；比例法叠加方程式时选择性必须先折算成各反应的转化份额，不能直接把选择性当作转化率；差量法只适用于有明确差量关系的物理量（物质的量、压强、质量、体积）。,p122 题型3 多重平衡体系·大招20（解题觉醒：五种方法）,
05-【化学】2027版高中《解题觉醒》/化学解题觉醒-第1册 主书.pdf,da2d86034b-142,MATERIAL,滴定曲线,METHOD_MODEL,中和滴定曲线紧抓五个特殊点,读酸碱中和滴定曲线时抓住起始点、恰好反应一半点、中性点、恰好完全反应点和指定比例点这五个特殊点。,给出滴定曲线（pH-V 图或分布分数-pH 图），要求判断微粒浓度大小、求电离常数或判断溶液酸碱性的题目。,大招21：中和滴定曲线紧抓五个特殊点。\n1. 起始点：未加滴定剂，溶液就是待测液本身，可据其 pH 求弱酸或弱碱的电离常数。\n2. 恰好反应一半点：此时溶液中剩余的弱酸与其生成的盐的物质的量相等，$c(弱酸)=c(弱酸根)$（或 $c(弱碱)=c(弱碱阳离子)$），由该点 pH 可直接得到 $pK_a$（或 $pK_b$）。\n3. 中性点：溶液 $pH=7$，$c(H^+)=c(OH^-)$，结合电荷守恒可比较其他离子浓度。\n4. 恰好完全反应点：酸与碱按化学计量数恰好反应，此时溶液只含生成的盐，溶液的酸碱性由盐的水解决定。\n5. 指定比例点：题目指定的某个体积比或浓度比处，按比例算出各物质的量后再比较微粒浓度。\n抓住这五个特殊点，再配合电荷守恒与物料守恒，即可确定整条曲线上任意一点的微粒浓度关系。,恰好完全反应点不等于中性点，强酸滴定弱碱或强碱滴定弱酸时二者不重合；恰好反应一半点只有在一元弱酸（碱）且不做其他反应时才满足 $c(弱酸)=c(弱酸根)$，多元酸要按对应级数的电离常数判断；中性点只能给出 $c(H^+)=c(OH^-)$，不能直接断定其他离子浓度大小，必须结合电荷守恒；读图时不要忽略温度条件，中性点的 pH 未必等于 7。,p142 考点3 酸碱中和滴定·大招21（解题觉醒：紧抓特殊点）,
05-【化学】2027版高中《解题觉醒》/化学解题觉醒-第1册 主书.pdf,da2d86034b-145,MATERIAL,溶液中粒子等量关系-三大守恒,METHOD_MODEL,溶液中粒子等量关系的找法,按阳离子对阴离子找电荷守恒、按元素配对找物料守恒、按质子得失找质子守恒，三者都不符时用两个守恒拼合。,要求写出或判断溶液中微粒浓度等式关系（守恒式）的题目，尤其是混合溶液、缓冲溶液和多组分盐溶液。,大招22之等式关系部分：找守恒关系时按下面顺序判断。\n1. 一边全为阳离子、另一边全为阴离子时，写电荷守恒式。\n2. 一边全含某一种元素、另一边全含另一种元素时，写元素（物料）守恒式。\n3. 一边微粒全能电离出 $H^+$、另一边微粒全能结合 $H^+$ 时，写质子守恒式。\n4. 以上三点都不符合时，往往是利用电荷守恒与元素守恒联立凑出目标等式。,写电荷守恒时不要漏掉 $H^+$ 与 $OH^-$，且每种离子的浓度都要乘其电荷数；写元素守恒时必须找全该元素在溶液中的所有存在形式（包括水解产生的分子与离子），漏项是失分主因；质子守恒的参考基准是原始溶质与水，选错基准会得到错误等式；三大守恒式只能用于同一溶液同一时刻，不能跨不同溶液或不同状态套用。,p145 考点2 溶液中粒子浓度大小的比较·大招22（等式关系）,
05-【化学】2027版高中《解题觉醒》/化学解题觉醒-第1册 主书.pdf,da2d86034b-145,MATERIAL,溶液中微粒浓度大小的比较,METHOD_MODEL,溶液中粒子浓度大小比较的顺序,先比溶质按强弱电解质拆分，再分主次考虑水解与电离，难溶电解质则用 Ksp 计算。,给出某溶液或混合溶液，要求把各微粒浓度按大小排序或判断某个不等式是否成立。,大招22之大小顺序部分：溶液中粒子浓度大小比较按以下顺序进行。\n1. 先比溶质：强电解质完全电离要拆成离子，弱电解质部分电离不拆，比较未电离分子与电离出的离子的量。\n2. 再分主次：考虑水解与电离的主次关系，一般盐类水解程度较小，因此水解生成的离子浓度小于原离子浓度。\n3. 涉及难溶电解质的溶解离子浓度时，利用 $K_{sp}$ 进行计算后再比较。,弱电解质的电离与盐类的水解都是微弱的，不能把水解生成的 $H^+$ 或 $OH^-$ 认为占主导；比较前必须先确定溶液中的全部溶质及各反应的先后顺序（如先中和再考虑水解与电离）；涉及难溶电解质时要代入 $K_{sp}$ 运算，不能只按溶解度大小定性判断；同一种离子的浓度必须来自同一平衡体系，多反应共存时不能简单相加。,p145 考点2 溶液中粒子浓度大小的比较·大招22（大小顺序）,b
05-【化学】2027版高中《解题觉醒》/化学解题觉醒-第1册 主书.pdf,da2d86034b-146,MATERIAL,对数折线图四步法,METHOD_MODEL,电解质溶液对数折线图像四步法,按明含义写常数、取对数建联系、看斜率或截距定曲线、代数据算常数四步处理对数折线图像。,给出以 lg c、-lg c、pX 或 lg 比值为纵坐标、以 pH 或体积为横坐标的直线型图像，要求判断曲线对应关系或求电离常数。,大招23：电解质溶液对数折线图像的解题四步。\n第一步：明含义，写常数。先弄清图中纵横坐标各代表什么物理量，写出对应的平衡常数表达式（如 $K_a$、$K_b$、$K_w$、$K_{sp}$）。\n第二步：取对数，建联系。对常数表达式两边取对数，把乘积关系变成加减关系，建立与图像坐标的对应。\n第三步：看斜率（或截距），定曲线。由直线的斜率、截距的符号与大小确定哪条线对应哪个微粒或哪个常数。\n第四步：代数据，算常数。取图上的特殊点坐标代入，算出待求的平衡常数。,取对数后常数表达式的各项要与坐标一一对应，符号弄反会导致曲线判断错误；斜率的正负与截距只用于定性判断，具体数值必须用图上特殊点的整数坐标代入计算；坐标轴单位要看清（如 $lg c$ 无单位、$pX$ 与 $pH$ 定义不同）；图像中的交点往往对应两微粒浓度相等，是取点的首选位置。,p146 考点3 电解质溶液图像——对数折线图像·大招23,
