chunk_rel,chunk_id,action,node_slug,type,title,summary,applicability,content,boundary,note,midx
2026年新高考资料(3)/专项复习/2026年高考化学知识总结/资料/高考化学离子反应与离子方程式(学生版)-20页.docx,e65d6d7c0d-001,MATERIAL,书写离子方程式应注意的问题,METHOD_MODEL,离子方程式正误判断五查,判断离子方程式是否正确，依次核查客观事实、守恒关系、化学式拆分、反应物用量与氧化还原五个方面。,用于离子方程式书写正误判断的选择题，也用于根据事实写方程式后的自我检查。,判断离子方程式书写是否正确，按固定顺序逐项核查最不容易漏：\n1. 是否符合客观事实：产物必须真实存在。如铁与稀硫酸反应生成 Fe2+ 而不是 Fe3+；铁与足量稀硝酸反应不生成 H2。\n2. 是否同时遵循电荷守恒与质量守恒：如 Fe＋Fe3+＝2Fe2+ 两边电荷不相等，错误。\n3. 化学式拆分是否正确：强酸、强碱、可溶性盐写成离子形式；难溶物、气体、弱电解质、氧化物、单质保留化学式。该拆的没拆、不该拆的拆了都算错。\n4. 用量是否正确：反应物用量不同产物可能不同，书写时按以少定多的原则确定参加反应的离子及其比例。\n5. 是否发生氧化还原：氧化还原反应也是离子反应，须检查电子得失与配平。\n核心是抓住离子反应的实质，只有真正参加反应的离子才写入方程式。,前提是强弱电解质、溶解性等基础判断准确；以少定多要结合题给定量关系，不能凭经验套用；微溶物作生成物一般写化学式，作反应物时若为澄清溶液则写离子。,《高考化学离子反应与离子方程式(学生版)》知识梳理,
2026年新高考资料(3)/一轮复习/2026年高考化学一轮课件+讲义+练习（福建专用）/第四章 非金属及其化合物/第01讲 氯及其重要化合物（复习讲义）（福建专用）（学生版）.docx,a84e8e6b50-002,MATERIAL,氯气,CONCEPT_EXPLANATION,氯气的物理性质与结构,氯气是黄绿色有刺激性气味的有毒气体，氯原子最外层7个电子易得电子，使 Cl2 具有强氧化性。,用于氯气物理性质、闻气味与防泄漏等实验安全的判断，以及解释 Cl2 强氧化性的选择题。,氯气是黄绿色、有刺激性气味的有毒气体，密度比空气大，能溶于水（1体积水约溶解2体积氯气），易液化。\n实验操作规范：闻有毒气体或未知气体的气味时，用手在瓶口轻轻扇动，仅使极少量气体飘进鼻孔；遇到氯气泄漏应逆风、向高处转移，并用浸有碱性溶液的湿毛巾捂住口鼻。\n结构决定性质：氯原子的最外层有7个电子，再得1个电子即可达到8电子稳定结构，得电子能力很强，因此 Cl2 是强氧化剂。,氯气有毒，只能扇闻；液氯是纯净物、氯水是混合物，两者性质不同，不能混为一谈。,《第01讲 氯及其重要化合物》知识点1 氯气的性质及用途,
2026年新高考资料(3)/一轮复习/2026年高考化学一轮课件+讲义+练习（福建专用）/第四章 非金属及其化合物/第01讲 氯及其重要化合物（复习讲义）（福建专用）（学生版）.docx,a84e8e6b50-002,MATERIAL,从原子结构角度认识氯气的氧化性,CONCEPT_EXPLANATION,氯气与金属、非金属的反应,Cl2 与变价金属反应生成高价氯化物，与非金属及还原性化合物反应时都表现强氧化性。,用于判断 Cl2 与 Fe、Cu、H2、P 及还原性无机物反应的产物、现象与方程式。,Cl2 与变价金属反应时生成高价态金属氯化物：\n- 与铁：2Fe＋3Cl2 点燃生成 2FeCl3，产生棕褐色的烟；\n- 与铜：Cu＋Cl2 点燃生成 CuCl2，产生棕黄色的烟。\n与非金属反应：\n- 与氢气：H2＋Cl2 点燃生成 2HCl，安静燃烧并发出苍白色火焰；H2 与 Cl2 的混合气体光照时会发生爆炸；\n- 与磷：2P＋3Cl2（不足）＝2PCl3，2P＋5Cl2（足量）＝2PCl5。\n与还原性无机化合物反应：Cl2＋SO2＋2H2O＝H2SO4＋2HCl；Cl2 也能氧化 Na2SO3、NaBr、FeCl2 等。与 FeI2 反应时，Cl2 不足只氧化 I-（FeI2＋Cl2＝FeCl2＋I2），Cl2 过量时 Fe2+ 与 I- 都被氧化。\n这些反应都说明 Cl2 的强氧化性来自氯原子易得电子的结构特点。,反应条件不同现象不同（点燃与光照）；Cl2 与 FeI2 等含多种还原性离子的物质反应时，要按 Cl2 的量判断氧化顺序（I- 先被氧化）。,《第01讲 氯及其重要化合物》知识点1 氯气的性质及用途,b
2026年新高考资料(3)/一轮复习/2026年高考化学一轮课件+讲义+练习（福建专用）/第四章 非金属及其化合物/第01讲 氯及其重要化合物（复习讲义）（福建专用）（学生版）.docx,a84e8e6b50-003,MATERIAL,从化合价的角度认识cl2的化学性质-歧化反应,CONCEPT_EXPLANATION,氯气与水和碱的歧化反应,Cl2 中氯为0价，与水或碱反应时既作氧化剂又作还原剂，产物随温度和碱的种类不同。,用于氯气与 NaOH、Ca(OH)2 反应产物的判断，以及制漂白液、漂白粉等方程式的书写。,氯气中氯元素为0价，与水、碱溶液反应时氯的化合价既升高又降低，属于歧化反应，Cl2 既是氧化剂又是还原剂。\n- 与水：Cl2＋H2O 可逆生成 HCl＋HClO，离子方程式为 Cl2＋H2O 可逆生成 H+＋Cl-＋HClO；\n- 与 NaOH 溶液（常温）：Cl2＋2NaOH＝NaCl＋NaClO＋H2O，用于制漂白液（84消毒液）；\n- 与 NaOH 溶液（加热）：3Cl2＋6NaOH＝5NaCl＋NaClO3＋3H2O，温度不同氧化产物不同；\n- 制漂白粉：2Cl2＋2Ca(OH)2＝Ca(ClO)2＋CaCl2＋2H2O，工业上使用石灰乳。\n氯气的用途：制漂白液、漂白粉、漂粉精；工业制盐酸（H2＋Cl2）；合成塑料、橡胶、人造纤维、农药、染料和药品等。,与碱反应必须注意温度：常温生成 NaClO，加热生成 NaClO3；工业制盐酸时氢气与氯气的混合气体不可光照，否则会发生爆炸。,《第01讲 氯及其重要化合物》知识点1 氯气的性质及用途,
2026年新高考资料(3)/一轮复习/2026年高考化学一轮课件+讲义+练习（福建专用）/第四章 非金属及其化合物/第01讲 氯及其重要化合物（复习讲义）（福建专用）（学生版）.docx,a84e8e6b50-003,MATERIAL,氯及其化合物的知识盲点,MISCONCEPTION_GUIDE,氯气性质的四个易错提醒,液氯可贮运于钢瓶、与变价金属生成高价氯化物、与氢气条件不同现象不同、制漂白粉用石灰乳。,用于判断液氯贮存、氯气与铁反应产物、氢气在氯气中燃烧现象等易错说法。,1. 常温下干燥的氯气与铁不反应，因此可用钢瓶贮运液氯。\n2. 氯气与变价金属反应时一般生成高价金属氯化物，如 Fe 生成 FeCl3、Cu 生成 CuCl2。\n3. 氯气与氢气反应条件不同现象不同：点燃时安静燃烧、发出苍白色火焰；光照时发生爆炸。\n4. 工业制漂白粉应选择石灰乳，而不是石灰水或石灰粉，因为石灰水中 Ca(OH)2 含量少、吸收不完全。\n以上四条常作为易错选项出现，判断时要先看条件再看产物。,这些结论都以干燥、常温为前提；氯水中的 HCl 和 HClO 会腐蚀铁，不用钢瓶长期存放氯水。,《第01讲 氯及其重要化合物》知识点1 得分速记,b
2026年新高考资料(3)/一轮复习/2026年高考化学一轮课件+讲义+练习（福建专用）/第四章 非金属及其化合物/第01讲 氯及其重要化合物（复习讲义）（福建专用）（学生版）.docx,a84e8e6b50-004,MATERIAL,氯水的成分,CONCEPT_EXPLANATION,氯水的成分与多重性质,新制氯水中存在三个平衡，含三分子四离子，因而在不同反应中起作用的粒子不同。,用于分析氯水的成分、比较液氯与新制、久置氯水，判断氯水中参与反应的粒子。,氯气的水溶液叫氯水，1体积水约溶解2体积氯气。新制氯水中存在三个平衡：Cl2＋H2O 可逆生成 HCl＋HClO、HClO 可逆生成 H+＋ClO-、H2O 可逆生成 H+＋OH-。\n成分可归纳为三分子四离子：分子有 Cl2、H2O、HClO；离子有 H+、Cl-、ClO-、OH-（其中 Cl2 与 HClO 含量较多，OH- 极少）。\n由于成分多样，氯水具有多重性，不同反应中参与的粒子不同：Cl2 表现氧化性，HClO 表现漂白性、弱酸性和不稳定性，H+ 表现酸性。\n比较：液氯是纯净物、无漂白性；新制氯水是混合物、有漂白性；久置氯水因 HClO 分解最终变成稀盐酸，酸性增强且失去漂白性。,Cl2 本身没有漂白性，漂白作用来自 HClO；久置氯水应现用现配；不能用 pH 试纸测氯水与次氯酸盐溶液的 pH。,《第01讲 氯及其重要化合物》知识点2 氯水的成分和性质,
2026年新高考资料(3)/一轮复习/2026年高考化学一轮课件+讲义+练习（福建专用）/第四章 非金属及其化合物/第01讲 氯及其重要化合物（复习讲义）（福建专用）（学生版）.docx,a84e8e6b50-004,MATERIAL,氯及其化合物的知识盲点,MISCONCEPTION_GUIDE,氯水使用的常见误区,氯水中 Cl2 与水的反应可逆、久置变盐酸、不能测 pH、Cl2 无漂白性、ClO- 与还原性离子不共存。,用于判断氯水成分与性质相关的易错说法，以及离子共存问题中的 ClO- 干扰。,1. Cl2 与水的反应是可逆反应，向水中通入 1 mol Cl2，转移电子数小于 NA。\n2. 氯水中的 HClO 见光分解，久置氯水最终成为盐酸，酸性增强且无漂白性，因此氯水要现用现配。\n3. 不能用 pH 试纸测量氯水、次氯酸盐溶液的 pH，因为 HClO 具有漂白性。\n4. Cl2 有强氧化性但没有漂白性：干燥的有色布条遇 Cl2 不褪色，湿润的有色布条褪色是因为生成了 HClO。\n5. ClO- 在酸性、碱性、中性条件下都有强氧化性，与 Fe2+、I-、S2-、HS-、SO3 2- 等还原性离子不能大量共存。\n判断时要分清是哪种粒子在起作用，不要把 Cl2 与 HClO 的性质混淆。,注意与 NO3- 对比：NO3- 只在酸性条件下显强氧化性，而 ClO- 在任何条件下都能氧化上述还原性离子。,《第01讲 氯及其重要化合物》知识点2 得分速记,b
2026年新高考资料(3)/一轮复习/2026年高考化学一轮课件+讲义+练习（福建专用）/第四章 非金属及其化合物/第01讲 氯及其重要化合物（复习讲义）（福建专用）（学生版）.docx,a84e8e6b50-005,MATERIAL,NEW:氯的常见氧化物,CONCEPT_EXPLANATION,氯的常见氧化物 ClO2 与 Cl2O,ClO2 是高效消毒剂，Cl2O 是次氯酸的酸酐，二者都可由氯气与其他物质反应制得。,用于 ClO2、Cl2O 的性质与制备方程式判断，以及含氯消毒剂相关信息的提取。,1. 二氧化氯（ClO2）：黄绿色到橙黄色的气体，极易溶于水，是广谱、高效的消毒剂。制取方法有 Cl2＋2NaClO2＝2ClO2＋2NaCl，或 5NaClO2＋4HCl＝4ClO2↑＋5NaCl＋2H2O。\n2. 一氧化二氯（Cl2O）：棕黄色气体，有刺激性气味，是次氯酸的酸酐，溶于水生成不稳定的次氯酸并最终变为盐酸。制法有 2HgO＋2Cl2＝Cl2O＋HgCl2·HgO，也可用氯气与潮湿的碳酸钠反应：2Na2CO3＋H2O＋2Cl2＝2NaCl＋2NaHCO3＋Cl2O。\n两者都含正价氯，与 Cl2 中氯为0价的强氧化性来源不同。,ClO2 中氯为＋4价、Cl2O 中氯为＋1价；这部分属于了解层次，重点是记住名称、颜色、用途与制备方程式的形式。,《第01讲 氯及其重要化合物》知识点3 氯的常见氧化物；建议父级：氯及其化合物,
2026年新高考资料(3)/一轮复习/2026年高考化学一轮课件+讲义+练习（福建专用）/第四章 非金属及其化合物/第01讲 氯及其重要化合物（复习讲义）（福建专用）（学生版）.docx,a84e8e6b50-006,MATERIAL,次氯酸和次氯酸盐,CONCEPT_EXPLANATION,氯的含氧酸与次氯酸的性质,氯的含氧酸价态越高酸性越强、氧化性越弱；次氯酸不稳定、有强氧化性和弱酸性。,用于比较氯的含氧酸性质、判断 HClO 的分解与漂白、书写向 NaClO 溶液通入少量 CO2 的方程式。,氯的含氧酸有 HClO、HClO2、HClO3、HClO4。酸性顺序为 HClO4＞HClO3＞HClO2＞HClO，价态越高酸性越强；氧化性顺序相反，HClO＞HClO2＞HClO3＞HClO4，价态越高氧化性越弱。\n次氯酸（HClO）是重点：\n1. 不稳定性：见光分解生成 HCl 和 O2，所以氯水要现用现配，保存在棕色试剂瓶中并置于冷暗处。\n2. 强氧化性：能把有机有色物质氧化为无色物质，用于漂白和杀菌消毒；被漂白后的物质久置不能恢复原色，说明其漂白属于氧化型漂白。\n3. 弱酸性：酸性比 H2CO3 弱、比 HCO3- 强，即 H2CO3＞HClO＞HCO3-。因此向 NaClO 溶液中通入少量 CO2 只生成 HCO3-：ClO-＋CO2＋H2O＝HClO＋HCO3-。\nHClO 的结构式为 H-O-Cl；它不能单独存在，只能存在于氯水、次氯酸盐溶液或次氯酸盐与酸反应的混合液中。,不能用 pH 试纸测氯水 pH；由酸性顺序可知通入少量 CO2 生成 HCO3- 而不是 CO3 2-，通入过量 CO2 也不生成 CO3 2-。,《第01讲 氯及其重要化合物》知识点4 氯的含氧酸及其盐,
2026年新高考资料(3)/一轮复习/2026年高考化学一轮课件+讲义+练习（福建专用）/第四章 非金属及其化合物/第01讲 氯及其重要化合物（复习讲义）（福建专用）（学生版）.docx,a84e8e6b50-007,MATERIAL,漂白粉,CONCEPT_EXPLANATION,漂白粉的成分与漂白原理,漂白粉的主要成分是 Ca(ClO)2 与 CaCl2，有效成分是 Ca(ClO)2，靠生成 HClO 漂白。,用于漂白粉成分、漂白原理、久置失效原因与相关方程式的判断。,漂白粉的主要成分是 Ca(ClO)2 和 CaCl2，有效成分是 Ca(ClO)2，由氯气与石灰乳反应制得：2Cl2＋2Ca(OH)2＝Ca(ClO)2＋CaCl2＋2H2O。\n漂白粉水解呈碱性，具有强氧化性。漂白原理是吸收空气中的 CO2 和水生成 HClO：Ca(ClO)2＋CO2＋H2O＝CaCO3↓＋2HClO。\n久置失效的原因：Ca(ClO)2 与空气中的 CO2、H2O 反应生成 HClO，HClO 见光分解，所以漂白粉必须密封保存。\n向 Ca(ClO)2 溶液中通入少量 SO2 时生成的是 CaSO4 而不是 CaSO3，因为 ClO- 会氧化 SO2。,有效成分是 Ca(ClO)2 而不是 CaCl2；通入少量 CO2 生成 CaCO3 沉淀，通入足量 CO2 则生成 Ca(HCO3)2。,《第01讲 氯及其重要化合物》知识点4 氯的含氧酸及其盐,
