chunk_rel,chunk_id,action,node_slug,type,title,summary,applicability,content,boundary,note,midx
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.物理.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题三  牛顿运动定律/专题PDF/03：专题三  PDF.pdf,8842b13030-033,MATERIAL,拓展-气垫导轨光电门测速实验法,METHOD_MODEL,光电门测瞬时速度的近似方法,用遮光片通过光电门的平均速度代替遮光片到达光电门时的瞬时速度，遮光片越窄越接近瞬时值。,探究加速度与力、质量关系等用光电门测速度的力学实验。,光电门记录遮光片挡光时间 $\Delta t$，遮光片宽度为 $d$，则遮光片通过光电门的平均速度 $\bar{v}=d/\Delta t$。这个平均速度是遮光片通过光电门这段时间内的平均速度，只有当 $d$ 很小、$\Delta t$ 很短时，它才趋近于遮光片运动到光电门时的瞬时速度。因此实验应选用宽度较小的遮光片（例如 $1.00\ \mathrm{cm}$ 而不是 $5.00\ \mathrm{cm}$），使测得的平均速度更接近瞬时速度，从而减小系统误差。,遮光片宽度不能无限小，宽度越小挡光时间越短、测量相对误差越大；只能做到近似代替，属于系统误差来源之一。,p98 实验探究与解析,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.物理.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题三  牛顿运动定律/专题PDF/03：专题三  PDF.pdf,8842b13030-033,MATERIAL,需要平衡摩擦力-为了使绳子拉力即合力,METHOD_MODEL,a-F图线的斜率与平衡摩擦力判断,a-F 图线的斜率等于小车质量的倒数，图线不过原点是未完全平衡摩擦力所致。,探究加速度与力、质量关系的实验中分析 a-F 图线。,由牛顿第二定律 $F=ma$ 得 $a=\dfrac{F}{m}$，所以 $a-F$ 图线的斜率 $k=\dfrac{\Delta a}{\Delta F}$ 表示质量的倒数 $\dfrac{1}{m}$，其单位为 $\mathrm{kg^{-1}}$。若实验作出的 $a-F$ 图线不过原点、在 $F$ 轴上有正截距（即需要拉力超过某一数值后小车才有加速度），说明摩擦阻力没有被完全平衡，应适当增大轨道的倾角，使小车不受牵引时能沿轨道做匀速直线运动。,斜率只在 $a$ 与 $F$ 成正比（质量一定、已平衡摩擦力）时才有上述意义；若未平衡摩擦力，图线为不过原点直线，斜率仍为 $1/m$ 但截距不为零。,p98 实验4 探究加速度与物体受力、物体质量的关系,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.物理.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题三  牛顿运动定律/专题PDF/03：专题三  PDF.pdf,8842b13030-034,MATERIAL,图像法在处理实验数据方面的应用,METHOD_MODEL,由a-F_N图像分析超重失重与质量关系,由力传感器与加速度传感器同步采集的 F_N-t 与 a-t 图线，可判断超重失重并求出质量。,用传感器探究加速度与力、质量关系，或由支持力随时间变化判断物体运动状态。,对物体受力分析并由牛顿第二定律得 $F_N-mg=ma$，整理得 $a=\dfrac{1}{m}F_N-g$。以 $F_N$ 为横轴、$a$ 为纵轴作图，图线的斜率 $k=\dfrac{1}{m}$（与质量有关），纵轴上的截距 $b=-g$（是定值）。由此可得两条结论：①由 $a-t$ 图线与 $F_N-t$ 图线的对应关系判断状态——当加速度为零时 $F_N=mg$ 处于平衡状态，当支持力小于重力（$a$ 方向竖直向下）时物体处于失重状态，支持力大于重力时处于超重状态；②质量增大一倍时，图线斜率减小为原来的一半，而纵轴截距不变。,该结论的前提是竖直方向运动且只受重力与支持力；$a-F_N$ 图线的斜率单位是 $\mathrm{kg^{-1}}$，截距为 $-g$ 只在向上为正方向时成立。,p99 实验探究与解析,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.物理.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题三  牛顿运动定律/专题PDF/03：专题三  PDF.pdf,8842b13030-035,MATERIAL,图像法在处理实验数据方面的应用,METHOD_MODEL,用a-1/m图像判断加速度与质量成反比,a-m 图线是双曲线不便判断，化曲为直作 a-1/m 图像或 am-m 图像才能直观判断反比关系。,探究加速度与质量关系时对实验数据的处理与图线选择。,在拉力 $F$ 一定的条件下 $a=\dfrac{F}{m}$。直接作 $a-m$ 图像得到的是双曲线，很难直观判断 $a$ 与 $m$ 是否成反比。判断方法有：①作 $a-\dfrac{1}{m}$ 图像，若为过原点的倾斜直线，则 $a$ 与 $m$ 成反比；②作 $am-m$ 图像，因为 $am=F$ 为定值，图线是平行于横轴的直线，同样可直观判断 $a$ 与 $m$ 成反比。而 $a-m^2$、$a^2-m$ 图像均为曲线，无法直观判断 $a$ 与 $m$ 成反比。,化曲为直只改变坐标轴的取法，不改变实验数据；作图前必须保证拉力一定且已平衡摩擦力。,p100 实验探究与解析,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.物理.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题三  牛顿运动定律/专题PDF/03：专题三  PDF.pdf,8842b13030-035,MATERIAL,需要平衡摩擦力-为了使绳子拉力即合力,METHOD_MODEL,平衡摩擦阻力的操作与判断标准,让小车不受牵引时能沿木板匀速下滑，是判断已平衡摩擦阻力的标准。,探究加速度与力、质量关系的实验中补偿摩擦阻力。,为使细绳的拉力等于小车所受的合力，必须先平衡小车所受的摩擦阻力。具体操作：撤去细绳连接的力传感器和重物，将木板远离定滑轮的一端（或靠近定滑轮的一端）用垫块垫起适当高度，使小车能沿木板做匀速下滑。同时还要调节定滑轮高度，使连接小车的细绳与轨道平面保持平行，这样绳的拉力方向才与小车运动方向一致，拉力才等于合力。,垫得过高会使小车加速下滑（图线在 a 轴上有截距），垫得过低则摩擦阻力未被补偿（图线在 F 轴上有截距）；平衡摩擦力时不挂重物、不连纸带以外的牵引。,p100 实验探究与解析,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.物理.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题九  静电场/专题PDF/09：专题九  PDF.pdf,1dbc2880eb-001,MATERIAL,电荷守恒定律,CONCEPT_EXPLANATION,接触起电中相同金属球的电荷分配,两个完全相同的金属球接触后电荷先中和再均分，各带原来电荷量的平均值。,带电小球相互接触后再分开、求受力变化的问题。,两个完全相同的金属小球接触时会发生电荷转移，接触后分开各带电荷量相等：若接触前两球带同种电荷 $q_1$、$q_2$，则接触后各带 $\dfrac{q_1+q_2}{2}$；若带异种电荷则先中和再均分，各带 $\dfrac{q_1-q_2}{2}$（取绝对值）。三个相同的金属球依次接触时需逐次计算：小球 $C$ 先与 $A$ 接触，二者电荷均分；$C$ 再与 $B$ 接触，继续均分。全过程电荷总量守恒。判断库仑力是否变化时，把接触后的电荷量代入 $F=k\dfrac{q_1q_2}{r^2}$ 比较乘积 $q_1q_2$ 即可。,只对完全相同的金属球（半径相同）成立；绝缘体接触不发生电荷均分；接触时还要考虑是否发生放电与电荷转移到大地。,p101 五年高考·考点练 考点1 静电场中力的性质,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.物理.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题九  静电场/专题PDF/09：专题九  PDF.pdf,1dbc2880eb-001,MATERIAL,电场线,CONCEPT_EXPLANATION,静电场的电场线分布特点与正误判断,静电场电场线起于正电荷（或无限远）止于无限远（或负电荷）、不闭合、不相交，疏密表示场强大小。,判断电场线图是否正确、由电场线判断场强与电势。,静电场的电场线具有以下特点：①电场线从正电荷或无限远处出发，终止于无限远处或负电荷，是不闭合的曲线；②电场线在电场中不相交，因为电场中每一点的电场强度方向只有一个；③电场线的疏密表示电场强度的大小，电场线越密处场强越大；④电场线不是带电粒子的运动轨迹。常见错误图：闭合的电场线（不符合静电场的电场线特点）、交叉的电场线、方向指向错误。可用等势面与电场线垂直来反证：若某图成立会推出与电场线垂直于等势面及电势差关系相矛盾的结果。,闭合电场线出现在变化磁场产生的感生电场中，不属于静电场；仅凭电场线不能判断带电粒子轨迹，还要看初速度方向。,p101 五年高考·考点练 考点2 电场 电场强度,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.物理.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题九  静电场/专题PDF/09：专题九  PDF.pdf,1dbc2880eb-001,MATERIAL,相似三角形-动态三角形-拉密定理等方法解决临界极值问题,METHOD_MODEL,库仑力参与的三力平衡与矢量三角形,三力平衡时三力首尾相接构成封闭矢量三角形，据此列几何关系求解。,带电小球在重力、弹力与库仑力共同作用下处于平衡状态的问题。,带电小球（或点电荷）受重力、库仑力与弹力（绳的拉力、杆的弹力、面的支持力）作用而平衡时，三个力必共面且合力为零，首尾相接可构成封闭的矢量三角形。解题步骤：①对研究对象受力分析，画出示意图；②把三个力首尾相接构成封闭三角形；③用几何关系（相似三角形、直角三角形中的三角函数）或正弦定理列式求解。判断能否平衡时，要注意库仑力的大小随距离变化：把电荷移近或移远时库仑力按 $F=k\dfrac{q_1q_2}{r^2}$ 变化，若某力增大而另外两力大小方向不变，就无法再构成封闭三角形，因此该位置不存在平衡点。,库仑力是变力（随距离变化），移动电荷后必须重新判断三力能否构成封闭三角形；三力平衡才可用矢量三角形，多于三个力时应改用正交分解。,p101 五年高考·考点练 考点1,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.物理.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题九  静电场/专题PDF/09：专题九  PDF.pdf,1dbc2880eb-002,MATERIAL,电场强度,METHOD_MODEL,F-q图像的斜率表示电场强度,由 E 等于 F 除以 q 知 F-q 图线的斜率等于该点的电场强度，比较斜率即可比较场强。,给出试探电荷在某点所受静电力 F 与其电荷量 q 的关系图像，比较两点场强大小。,由电场强度的定义式 $E=\dfrac{F}{q}$ 可知，在以试探电荷电荷量 $q$ 为横轴、静电力 $F$ 为纵轴的 $F-q$ 图像中，图线的斜率表示该点的电场强度：$E=\dfrac{\Delta F}{\Delta q}$。因此同一图像中比较 $a$、$b$ 两点的场强，就是比较过原点分别作两条图线的斜率之比。若横坐标每格表示 $q_0$、纵坐标每格表示 $F_0$，可由图上格数读出斜率，例如 $E_a=\dfrac{4F_0}{q_0}$、$E_b=\dfrac{F_0}{4q_0}$，则 $E_a:E_b=4:1$。,斜率表示场强的前提是纵轴为 F、横轴为 q；若坐标轴互换则斜率为 q 与 F 之比，不再是场强。同一图像中不同点对应电场中不同位置，场强大小与试探电荷的电荷量无关。,p102 五年高考·考点练 考点2,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.物理.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题九  静电场/专题PDF/09：专题九  PDF.pdf,1dbc2880eb-002,MATERIAL,电场强度,METHOD_MODEL,用分量法处理多个点电荷在某点的场强为零,某点场强为零即各点电荷在该点产生的场强矢量和为零，沿两个互相垂直的方向分解后分量都必须为零。,多个点电荷或带电体在某点产生的合场强为零，判断各电荷量大小关系与电性。,某点处合场强为零，意味着各点电荷在该点产生的场强矢量和为零。处理方法：把这些场强沿两条互相垂直的方向分解，即沿三个点电荷所在直线的方向、以及垂直于该直线的方向，两个方向的分量都必须分别为零，再结合 $E=k\dfrac{Q}{r^2}$ 与几何关系（各点到该点的距离、夹角）列方程组。求解时可先由已知量比较各电荷量之比，再用几何关系判断。另一条常用判断：场强为零的点必靠近电荷量较小的点电荷，因为只有靠近电荷量小的一侧才能使 $k\dfrac{Q}{r^2}$ 相等。,场强是矢量，必须按矢量合成或分量法处理，不能直接相加；判断电性时要注意，只有异种电荷才可能在某点产生方向相反的场强而使合场强为零。,p102 五年高考·考点练 考点2,
