chunk_rel,chunk_id,action,node_slug,type,title,summary,applicability,content,boundary,note,midx
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.化学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题九水溶液中的离子反应与平衡/专题PDF/专题九  水溶液中的离子反应与平衡.pdf,e1f44db337-001,MATERIAL,电离常数,METHOD_MODEL,电离平衡常数的三类应用,用电离常数判断酸碱相对强弱、判断强酸制弱酸能否发生、比较酸式酸根离子的电离程度与水解程度,同浓度弱酸酸性强弱比较、弱酸与盐能否反应、酸式酸根离子电离与水解程度比较,**电离平衡常数的三类应用**\n\n1. 判断弱酸（弱碱）的相对强弱：同温同浓度下 $K_a$ 越大酸性越强。如 $K_a(\text{HF})>K_a(\text{HClO})$，则同浓度溶液的酸性 $\text{HF}>\text{HClO}$。\n\n2. 判断强酸制弱酸的反应能否发生：由 $K_a(\text{H}_2\text{CO}_3)>K_a(\text{HClO})>K_a(\text{HCO}_3^-)$ 可知，无论 $\text{CO}_2$ 是否过量，$\text{CO}_2$ 通入 $\text{NaClO}$ 溶液的化学方程式均为 $\text{NaClO}+\text{CO}_2+\text{H}_2\text{O}=\text{NaHCO}_3+\text{HClO}$。因为酸性 $\text{H}_2\text{CO}_3>\text{HClO}>\text{HCO}_3^-$，只能生成 $\text{HCO}_3^-$ 而不能生成 $\text{CO}_3^{2-}$。\n\n3. 判断酸式酸根离子电离程度与水解程度的相对大小：比较其 $K_a$ 与 $K_h$。$25\ ^\circ\text{C}$ 时 $\text{H}_2\text{CO}_3$ 的 $K_{a1}=4.5\times10^{-7}$、$K_{a2}=4.7\times10^{-11}$，则 $\text{HCO}_3^-$ 的水解常数 $K_h=\dfrac{K_w}{K_{a1}}=\dfrac{1\times10^{-14}}{4.5\times10^{-7}}\approx2.2\times10^{-8}$。因 $K_h>K_{a2}$，故 $\text{HCO}_3^-$ 的水解程度大于其电离程度。,\n只适用于同温度下的比较；$K$ 随温度变化，跨温度比较无意义。判断强酸制弱酸时必须以对应步的 $K_a$ 为准（如碳酸用 $K_{a1}$、酸式酸根用 $K_{a2}$），不能只看分子式。水解常数 $K_h=K_w/K_a$ 中 $K_w$ 必须取同温度下的值。,p120 重难透析 弱电解质的电离平衡,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.化学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题九水溶液中的离子反应与平衡/专题PDF/专题九  水溶液中的离子反应与平衡.pdf,e1f44db337-001,MATERIAL,有关电离常数计算的两种类型-以弱酸hx为例,METHOD_MODEL,电离平衡常数的两类计算,由起始浓度与平衡浓度求电离常数，或由起始浓度与电离常数求氢离子浓度,已知弱酸起始浓度求 $K_a$ 或求 pH、判断能否近似计算,**电离平衡常数的两类计算**\n\n设弱酸 $\text{HA}$ 起始浓度为 $c_{0}(\text{HA})$，电离常数 $K_a$，电离方程式 $\text{HA}\rightleftharpoons\text{H}^++\text{A}^-$。\n\n**类型一：已知 $c_{0}(\text{HA})$ 和平衡时 $c(\text{H}^+)$，求 $K_a$**\n列三段式：起始 $c_{0}(\text{HA})$；变化 $c(\text{H}^+)$；平衡 $c_{0}(\text{HA})-c(\text{H}^+)$。\n则 $K_a=\dfrac{c(\text{H}^+)\cdot c(\text{A}^-)}{c(\text{HA})}=\dfrac{c^2(\text{H}^+)}{c_{0}(\text{HA})-c(\text{H}^+)}$。\n近似：只有当 $c_{0}(\text{HA})$ 与 $c(\text{H}^+)$ 的数量级相差较大时，才可把分母近似为 $c_{0}(\text{HA})$，即 $K_a\approx\dfrac{c^2(\text{H}^+)}{c_{0}(\text{HA})}$；若两者数量级相差不大，不可作最后一步近似计算。\n\n**类型二：已知 $c_{0}(\text{HA})$ 和 $K_a$，求 $c(\text{H}^+)$**\n由 $K_a\approx\dfrac{c^2(\text{H}^+)}{c_{0}(\text{HA})}$ 得 $c(\text{H}^+)\approx\sqrt{K_a\cdot c_{0}(\text{HA})}$。\n\n弱碱把 $\text{H}^+$ 换成 $\text{OH}^-$、$K_a$ 换成 $K_b$ 后完全同理，再由 $c(\text{OH}^-)$ 换算 pH。,\n近似公式 $c(\text{H}^+)\approx\sqrt{K_a c_{0}}$ 成立的前提是电离程度很小（$c_{0}$ 与 $c(\text{H}^+)$ 数量级相差较大）。电离常数只与温度有关，稀释时 $K_a$ 不变，不要因为浓度改变就改动 $K$。弱酸溶液中 $c(\text{H}^+)$ 还受水的电离影响，极稀溶液不能直接用该式。,p120 重难透析 电离平衡相关计算,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.化学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题九水溶液中的离子反应与平衡/专题PDF/专题九  水溶液中的离子反应与平衡.pdf,e1f44db337-001,MATERIAL,电离常数,METHOD_MODEL,多元弱酸溶液粒子浓度与pH的计算,用各级电离常数的乘积关系求多元弱酸溶液中酸根离子浓度或溶液的pH,求 $H_2A$ 溶液中 $c(A^{2-})$、由 $c(H_nA)=c(A^{n-})$ 求 pH,**多元弱酸的两条计算模型**\n\n**模型一：求 $H_2A$ 溶液中的 $c(\text{A}^{2-})$**\n$H_2A$ 以第一步电离为主，可认为 $c(\text{H}^+)\approx c(\text{HA}^-)$。由 $K_{a1}=\dfrac{c(\text{H}^+)\cdot c(\text{HA}^-)}{c(\text{H}_2\text{A})}$ 得 $c(\text{HA}^-)=\dfrac{K_{a1}\cdot c(\text{H}_2\text{A})}{c(\text{H}^+)}$；由 $K_{a2}=\dfrac{c(\text{H}^+)\cdot c(\text{A}^{2-})}{c(\text{HA}^-)}$ 得 $c(\text{A}^{2-})=\dfrac{K_{a2}\cdot c(\text{HA}^-)}{c(\text{H}^+)}\approx K_{a2}$。即二元弱酸溶液中 $c(\text{A}^{2-})$ 近似等于 $K_{a2}$。\n\n**模型二：利用各级电离常数的乘积计算 pH**\n对二元弱酸：$K_{a1}\cdot K_{a2}=\dfrac{c^2(\text{H}^+)\cdot c(\text{A}^{2-})}{c(\text{H}_2\text{A})}$。\n对三元弱酸：$K_{a1}\cdot K_{a2}\cdot K_{a3}=\dfrac{c^3(\text{H}^+)\cdot c(\text{A}^{3-})}{c(\text{H}_3\text{A})}$。\n当溶液中 $c(\text{H}_2\text{A})=c(\text{A}^{2-})$ 时，代入得 $K_{a1}\cdot K_{a2}=c^2(\text{H}^+)$，故 $c(\text{H}^+)=\sqrt{K_{a1}K_{a2}}$，此时 $\text{pH}=-\lg\sqrt{K_{a1}K_{a2}}=\dfrac{1}{2}(\text{p}K_{a1}+\text{p}K_{a2})$。,\n使用前提是忽略第二步及以后电离对 $c(\text{H}^+)$ 的贡献（多元弱酸 $K_{a1}\gg K_{a2}$ 时才成立）。由 $c(\text{H}_2\text{A})=c(\text{A}^{2-})$ 求 pH 时，必须确认两式确实在同一溶液中同时成立；不要漏掉 $\lg\sqrt{x}=\dfrac{1}{2}\lg x$ 这一步换算。,p120 重难透析 电离平衡相关计算,c
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.化学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题九水溶液中的离子反应与平衡/专题PDF/专题九  水溶液中的离子反应与平衡.pdf,e1f44db337-001,MATERIAL,强酸与弱酸-强碱与弱碱稀释时的ph变化图像,REPRESENTATION_GUIDE,一元强酸与一元弱酸的稀释图像辨析,区分同浓度与同pH两种情形下盐酸和醋酸稀释时pH的变化快慢与用水量,稀释图像题、比较稀释后pH大小与加水体积,**强酸与弱酸稀释图像的对比**\n\n**情形一：相同体积、相同物质的量浓度的盐酸与醋酸溶液**\n稀释前：盐酸完全电离、醋酸部分电离，故醋酸溶液的 pH 比盐酸大。\n稀释相同的倍数：醋酸中电离平衡右移补充 $\text{H}^+$，$c(\text{H}^+)$ 下降得慢，故醋酸溶液的 pH 仍比盐酸大（醋酸 pH 变化小）。\n稀释到相同的 pH：盐酸需要加入的水更多。\n\n**情形二：相同体积、相同 pH 的盐酸与醋酸溶液**\n稀释前：$c(\text{H}^+)$ 相同，故 $c(\text{CH}_3\text{COOH})>c(\text{HCl})$。\n稀释相同的倍数：醋酸继续电离，其 pH 增大得慢，故盐酸的 pH 大。\n稀释到相同的 pH：醋酸溶液中加入的水更多。\n\n**判读要点**：横轴为加水量或稀释倍数、纵轴为 pH 时，两条曲线都单调上升；曲线较陡、上升快的是强酸，较平缓的是弱酸。\n\n**易错**：必须先分清题目给的是同浓度还是同 pH，两种情形结论相反；不能想当然认为弱酸稀释后 pH 一定更大。,同浓度与同 pH 是两种完全不同的前提，结论相反，读题先确认。图像只在酸未无限稀释时成立，无限稀释时都趋近 pH=7。纵轴若是 $c(\text{H}^+)$ 而非 pH，则曲线单调下降，判断方向要相应反过来。,p120 重难透析 一元强酸与一元弱酸稀释图像,d
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.化学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题九水溶液中的离子反应与平衡/专题PDF/专题九  水溶液中的离子反应与平衡.pdf,e1f44db337-002,MATERIAL,判断弱酸的三种方法,METHOD_MODEL,判断强酸弱酸的常用方法,用pH测定、稀释pH变化、中和碱的量与反应速率等实验事实判断一元酸是强酸还是弱酸,判断某酸是否为弱电解质、设计实验证明弱酸,**判断 HA 是强酸还是弱酸的常用方法**\n\n| 方法 | 结论 |\n|---|---|\n| 常温下测 $0.01\ \text{mol}\cdot\text{L}^{-1}$ HA 溶液的 pH | $\text{pH}=2$ 为强酸；$\text{pH}>2$ 为弱酸 |\n| 常温下测 $\text{NaA}$ 溶液的 pH | $\text{pH}=7$ 为强酸；$\text{pH}>7$ 为弱酸 |\n| 测相同 pH 的 HA 溶液和盐酸稀释相同倍数前后的 pH 变化 | 若 HA 溶液的 pH 变化比盐酸的小，则 HA 为弱酸 |\n| 测等体积、等 pH 的 HA 溶液和盐酸分别中和 NaOH 的物质的量 | 若 HA 消耗 NaOH 的物质的量比盐酸多，则 HA 为弱酸 |\n| 测等体积、等物质的量浓度的 HA 溶液和盐酸分别与颗粒大小相同的锌粒反应的速率 | 若 HA 反应速率比盐酸慢，则 HA 为弱酸 |\n\n**注意**：常温下 $\text{pH}=3$ 的 HA 溶液，若加水稀释至体积为原来的 $10^5$ 倍，所得溶液 $\text{pH}<5$，则 HA 为弱酸；pH 越接近 7 说明其酸性越弱。常温下酸溶液无论怎样稀释，pH 都不可能等于或大于 7。\n\n**通法**：本质是找弱电解质部分电离带来的可观测后果——存在电离平衡、稀释时平衡移动、等浓度时粒子浓度或反应速率偏小、对应钠盐水解显碱性。,\n凡是用 pH 判断都要指明温度（常温 25 $^\circ\text{C}$）与浓度。等 pH 比较时用中和碱的量；等浓度比较时用 pH 或反应速率，两类题条件不能混。用 Zn 与酸反应速率比较时必须是同种金属、颗粒大小相同，否则变量不唯一；pH 相同的强酸与弱酸与足量 Zn 反应最终生成 $\text{H}_2$ 的量不同，不能只比速率。,p121 重难透析 判断强酸弱酸的方法,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.化学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题九水溶液中的离子反应与平衡/专题PDF/专题九  水溶液中的离子反应与平衡.pdf,e1f44db337-002,MATERIAL,酸碱中和滴定,METHOD_MODEL,酸碱中和滴定的用品与操作,中和滴定的仪器试剂、指示剂选择、操作步骤与数据处理公式,滴定实验题、滴定步骤排序、指示剂选择,**酸碱中和滴定的用品与操作**\n\n**一、实验用品**\n仪器：酸式滴定管、碱式滴定管、滴定管夹、烧杯、锥形瓶、铁架台、洗瓶。\n试剂：标准液、待测液、指示剂、蒸馏水。\n\n**二、指示剂的选择**\n1. 石蕊因颜色变化不明显，一般不用于中和滴定。\n2. 滴定终点溶液呈碱性时用酚酞作指示剂，如用 $\text{NaOH}$ 溶液滴定醋酸溶液。\n3. 滴定终点溶液呈酸性时用甲基橙作指示剂，如用盐酸滴定氨水。\n4. 滴定终点溶液呈中性时，甲基橙或酚酞均可，如用盐酸滴定 $\text{NaOH}$ 溶液。\n\n**三、实验操作**\n1. 滴定管：检漏→洗涤→润洗→装液→调液面→记录初读数。\n2. 锥形瓶：注入待测液→加指示剂（锥形瓶不能用待测液润洗）。\n3. 滴定：左手控制滴定管的活塞，右手振荡锥形瓶，眼睛注视锥形瓶内溶液颜色的变化。\n4. 终点判断：滴入最后半滴标准液时溶液变色，且半分钟内不恢复原来的颜色，即为滴定终点，记录读数（精确至 $0.01\ \text{mL}$）。\n5. 重复 2~3 次，取体积平均值。\n\n**四、数据处理**\n$c(\text{NaOH})=\dfrac{c(\text{标准盐酸})\cdot V_{\text{标}}(\text{盐酸})}{V_{\text{待}}(\text{NaOH})}$。,\n只有酸式滴定管能装酸性溶液和强氧化性溶液，碱式滴定管只能装碱性溶液，两者不能混用。滴定管必须用待装液润洗，锥形瓶绝不能润洗。指示剂用量为 2~3 滴，不能多加。终点判断的关键词是半分钟内不褪色，缺少这一句不得分。,p121 重难透析 酸碱中和滴定,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.化学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题九水溶液中的离子反应与平衡/专题PDF/专题九  水溶液中的离子反应与平衡.pdf,e1f44db337-002,MATERIAL,酸碱中和滴定的关键,MISCONCEPTION_GUIDE,中和滴定误差分析通法,把所有操作误差统一归结为对标准液体积的影响来判断结果偏高还是偏低,滴定误差判断题、分析某操作导致测定结果如何变化,**误差分析的通法：所有误差都归结到对 $V_{\text{标}}$（标准盐酸体积）的影响上**\n\n计算式 $c(\text{NaOH})=\dfrac{c(\text{标准盐酸})\cdot V_{\text{标}}(\text{盐酸})}{V_{\text{待}}(\text{NaOH})}$，因此只需判断该操作使 $V_{\text{标}}$ 偏大还是偏小，即可判断结果偏高还是偏低。\n\n| 操作 | 具体内容 | $V_{\text{标}}(\text{盐酸})$ | 结果 |\n|---|---|---|---|\n| 仪器润洗 | 酸式滴定管未用标准液润洗 | 偏大 | 偏高 |\n| 仪器润洗 | 碱式滴定管未用待测液润洗 | 偏小 | 偏低 |\n| 仪器润洗 | 锥形瓶用 $\text{NaOH}$ 溶液润洗 | 偏大 | 偏高 |\n| 气泡处理 | 滴定前有气泡、滴定后无气泡 | 偏大 | 偏高 |\n| 气泡处理 | 滴定前无气泡、滴定后有气泡 | 偏小 | 偏低 |\n| 滴定 | 盐酸滴到瓶外 | 偏大 | 偏高 |\n| 滴定 | 振荡时瓶内溶液溅出 | 偏小 | 偏低 |\n| 读数 | 前仰后平 | 偏小 | 偏低 |\n| 读数 | 前平后仰 | 偏大 | 偏高 |\n| 读数 | 前仰后俯 | 偏小 | 偏低 |\n| 其他 | 滴定终点时滴定管尖嘴悬一滴溶液 | 偏大 | 偏高 |\n| 其他 | 指示剂变色即停止滴定、半分钟内恢复原来的颜色 | 偏小 | 偏低 |\n\n**读数规律**：滴定管零刻度在上、读数自上而下增大，故仰视读数偏大、俯视读数偏小。判断真正消耗体积时要看初、末两次读数之差，前仰后平使差值变小。,\n误差判断只针对待测液浓度，不要与滴定管本身的仪器误差混淆。读数差值的判断必须同时考虑初读数和末读数的方向，不能只看某一次。上述规律适用于以标准液滴入待测液的情形，若反过来用待测液滴定标准液，偏高偏低的方向相反。,p121 重难透析 酸碱中和滴定误差分析,c
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.化学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题九水溶液中的离子反应与平衡/专题PDF/专题九  水溶液中的离子反应与平衡.pdf,e1f44db337-002,MATERIAL,滴定曲线,REPRESENTATION_GUIDE,一元酸与一元碱的滴定曲线分析,从起点和突变范围两方面对比强酸强碱与强酸弱碱的滴定曲线差异,滴定曲线识图题、选择指示剂、比较曲线差异,图像横轴为加入的 $\text{NaOH}$ 溶液（或盐酸）体积，纵轴为 pH。\n\n**1. 曲线起点的不同**\n用 $\text{NaOH}$ 溶液滴定强酸、弱酸：强酸起点 pH 低、弱酸起点 pH 高（同浓度比较，因弱酸未完全电离）。\n用盐酸滴定强碱、弱碱：强碱起点 pH 高、弱碱起点 pH 低。\n加入的酸（碱）浓度越小，起点离 pH=7 越近。\n\n**2. 突变范围的不同**\n强碱与强酸反应（强酸与强碱反应）的突变范围大于强碱与弱酸反应（强酸与弱碱反应）的突变范围。原因是弱酸（弱碱）在中和过程中不断电离（或结合 $\text{H}^+$）起缓冲作用，使 pH 变化更平缓。\n\n**3. 应用**\n根据突变范围选择指示剂：强酸与强碱互滴时酚酞或甲基橙均可；强碱滴定弱酸选酚酞；强酸滴定弱碱选甲基橙。,比较曲线起点时要注意两溶液浓度是否相同，浓度不同时起点 pH 不同不能直接归因于强弱。突变范围越大可选指示剂越多；弱酸与弱碱互滴时突变范围很小，通常难以准确滴定。识图时横轴是加入的滴定剂体积而不是时间。,p121 重难透析 滴定曲线分析,d
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.化学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题九水溶液中的离子反应与平衡/专题PDF/专题九  水溶液中的离子反应与平衡.pdf,e1f44db337-003,MATERIAL,盐类水解的规律及拓展应用,METHOD_MODEL,盐类水解规律的口诀与拓展,用有弱才水解、越弱越水解、谁强显谁性、同强显中性四条规律判断盐溶液的酸碱性,判断盐溶液酸碱性、比较同浓度盐溶液的pH大小、比较正盐与酸式盐的水解程度,**盐类水解的四条规律**\n\n1. 有弱才水解：盐中必须含有弱酸根离子或弱碱阳离子，如 $\text{NaCl}$ 为强酸强碱盐、不水解。\n2. 越弱越水解：对应酸（或碱）越弱，该离子的水解程度越大。\n3. 谁强显谁性：强酸弱碱盐显酸性、强碱弱酸盐显碱性。\n4. 同强显中性：强酸强碱盐显中性。\n\n**应用示例**\n1. 酸性 $\text{HCN}<\text{CH}_3\text{COOH}$，则相同条件下溶液碱性 $\text{NaCN}>\text{CH}_3\text{COONa}$。\n2. $\text{NH}_4\text{Cl}$ 为强酸弱碱盐、溶液显酸性；$\text{CH}_3\text{COONa}$ 为强碱弱酸盐、溶液显碱性；$\text{CH}_3\text{COONH}_4$ 中 $K_b(\text{NH}_3\cdot\text{H}_2\text{O})>K_a(\text{CH}_3\text{COOH})$，溶液显中性；$\text{HCOONH}_4$ 中 $K_b(\text{NH}_3\cdot\text{H}_2\text{O})<K_a(\text{HCOOH})$，溶液显酸性。\n\n**拓展规律**：正盐的水解程度大于对应的酸式盐。例如相同条件下溶液的 pH 为 $\text{Na}_2\text{CO}_3>\text{NaHCO}_3$。,规律只适用于正盐的水解比较；比较同浓度盐溶液的酸碱性强弱必须同温同浓度。由两种水解程度都较大的离子组成的盐（如 $\text{Al}^{3+}$ 与 $\text{HCO}_3^-$）相互促进水解，不能简单套用谁强显谁性。水解程度通常很小，不要认为盐溶液有显著酸碱性。,p122 重难透析 盐类的水解规律,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.化学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/专题九水溶液中的离子反应与平衡/专题PDF/专题九  水溶液中的离子反应与平衡.pdf,e1f44db337-003,MATERIAL,水解平衡常数-能水解的盐表示为ma,DERIVATION,水解平衡常数与Kw及Ka的关系,由水的离子积与对应弱酸的电离常数推导水解平衡常数并用于比较水解程度,求盐的水解常数、比较离子水解程度、判断酸式酸根以电离还是水解为主,**水解平衡常数的推导**\n\n一元弱酸 $\text{HA}$ 对应的盐（如 $\text{NaA}$）：$\text{A}^-+\text{H}_2\text{O}\rightleftharpoons\text{HA}+\text{OH}^-$，其水解常数\n$K_h(\text{A}^-)=\dfrac{c(\text{HA})\cdot c(\text{OH}^-)}{c(\text{A}^-)}=\dfrac{c(\text{HA})\cdot c(\text{OH}^-)\cdot c(\text{H}^+)}{c(\text{A}^-)\cdot c(\text{H}^+)}=\dfrac{K_w}{K_a(\text{HA})}$。\n\n即 $K_h=\dfrac{K_w}{K_a(\text{共轭酸})}$。温度一定时 $K_w$ 为定值，故 $K_a$ 越小、$K_h$ 越大、水解程度越大。\n\n**多元弱酸的酸根逐级对应**：二元弱酸 $\text{H}_2\text{A}$ 的盐有 $K_h(\text{A}^{2-})=\dfrac{K_w}{K_{a2}(\text{H}_2\text{A})}$、$K_h(\text{HA}^-)=\dfrac{K_w}{K_{a1}(\text{H}_2\text{A})}$；三元弱酸 $\text{H}_3\text{A}$ 的盐同理逐级对应（如 $\text{A}^{3-}$ 对应 $K_{a3}$、$\text{HA}^{2-}$ 对应 $K_{a2}$、$\text{H}_2\text{A}^-$ 对应 $K_{a1}$）。\n\n**应用**：比较酸式酸根离子电离与水解程度的相对大小——$K_h>K_a$ 时以水解为主、溶液显碱性；$K_h<K_a$ 时以电离为主、溶液显酸性。如 $\text{HCO}_3^-$ 的 $K_h=\dfrac{K_w}{K_{a1}(\text{H}_2\text{CO}_3)}=\dfrac{1\times10^{-14}}{4.5\times10^{-7}}\approx2.2\times10^{-8}>K_{a2}=4.7\times10^{-11}$，故 $\text{NaHCO}_3$ 溶液显碱性。,必须用同一温度下的 $K_w$ 与 $K_a$ 配套计算。$K_h$ 只与温度和对应弱酸的 $K_a$ 有关，与盐的浓度无关。多元弱酸根的水解以第一步为主，书写离子方程式时一般只写第一步；比较电离与水解大小时，酸式酸根的水解用 $K_w$ 除以其上一级 $K_a$、电离用其自身的 $K_a$，二者不要用错级次。,p122 重难透析 水解平衡常数,b
