chunk_rel,chunk_id,action,node_slug,type,title,summary,applicability,content,boundary,note,midx
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题一 集合、常用逻辑用语与不等式/1.1集合/训练册PDF/1.1　集合.pdf,3678849fe8-001,MATERIAL,交集与并集,METHOD_MODEL,求集合交集的常用方法与步骤,求两个集合的交集时先把每个集合化简成元素可直接读出的形式，再取公共元素或公共区间。,题目给出用描述法表示的集合（含方程、不等式、根式、指数式）求 A∩B 或元素个数时使用。,## 三步走\n1. **化简**：把每个集合化成“元素能直接读出来”的形式。\n2. **求交**：取两个集合的公共部分。\n3. **检验**：端点是否取等、元素是否满足原限定条件（如 $x\in\mathbf N$）都要回代。\n\n## 化简的常见手段\n- 方程型：$x^2=x$ 解得 $x=0$ 或 $x=1$；$\sqrt x=x$ 解得 $x=0$ 或 $x=1$（需 $x\ge0$）。\n- 不等式型：$x^2-6\ge0$ 解得 $x\ge3$ 或 $x\le-2$；$\left|x-1\right|\le1$ 解得 $0\le x\le2$。\n- 整点型：限定 $x\in\mathbf N$ 时，如 $\sqrt x\le8$ 只能取使 $\sqrt x$ 为整数的那些 $x$，即 $1^2$ 到 $8^2$ 中的完全平方数。\n- 条件不等式：如 $x^2-5<5^3$ 型先同解变形，再与另一集合取公共区间。\n\n## 取公共部分的两种载体\n- 有限集：把元素逐个列出，取共同出现的元素。\n- 无限集（区间）：画同一条数轴，取重叠段，端点虚实由取等条件决定。\n\n## 含补集的运算\n先写清全集 $U$，再求 $\complement_U A$，最后与另一集合取交。,化简集合时若忽略元素的限定条件（如 $x\in\mathbf N$、$x\in\mathbf Z$）会把范围放大；端点取等与否不能凭感觉，须回代检验；根式方程必须验根。,p1 五年高考·考点练,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题一 集合、常用逻辑用语与不等式/1.1集合/训练册PDF/1.1　集合.pdf,3678849fe8-001,MATERIAL,利用集合间的关系求参数,METHOD_MODEL,由 A⊆B 求参数的逐元素检验法,已知含参集合的包含关系求参数时，把子集元素逐个“对上”目标集合的元素，并把每个解回代检验。,题目给出 A⊆B 或 A∩B=A 等包含关系且集合中含参数时使用。,## 方法\n1. 先化简不含参数的集合。\n2. 把含参集合的元素逐个与目标集合的元素对应，写出参数满足的方程。\n3. 每个解都回代，检验两个集合是否出现重复元素（互异性是否被破坏）。\n4. 若子集可能是空集，要先单独讨论空集情形。\n\n## 注意点\n- 集合中两个元素必须不同：若某集合的两个元素分别为 $0$ 与 $-a$，则必须 $a\ne0$。\n- 含参的“一次项”为 $0$ 的情形要单独讨论，例如分别讨论 $a-2=0$ 与 $2a-2=0$ 两种情况得到 $a=2$ 与 $a=1$，其中使集合出现重复元素或使交集元素个数不符要求的解要舍去。\n- 最终答案要把所有情形并列写出，并说明取舍理由。,由包含关系求参数时最常漏掉子集为空集的情形；求出参数后不回代检验是第二大错因；集合元素满足互异性，重复的写法不构成集合。,p1 五年高考·考点练,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题一 集合、常用逻辑用语与不等式/1.1集合/训练册PDF/1.1　集合.pdf,3678849fe8-002,MATERIAL,容斥原理,METHOD_MODEL,两个集合的容斥公式及其应用,并集的元素个数等于两个集合元素个数之和减去公共元素个数。,统计“喜欢两类活动的学生人数”“参加两项竞赛的人数”等两个集合的计数问题。,## 公式\n$\mathrm{card}\left(A\cup B\right)=\mathrm{card}\left(A\right)+\mathrm{card}\left(B\right)-\mathrm{card}\left(A\cap B\right)$。\n\n## 用法（“喜欢足球与喜欢游泳”型）\n1. 把两类对象分别看作集合 $A$ 与 $B$。\n2. 题中“两类都参与”的人数即 $\mathrm{card}\left(A\cap B\right)$，“至少参与一类”即 $\mathrm{card}\left(A\cup B\right)$。\n3. 若给出“两类都不参加”的人数，要先用总人数减去它，得到 $\mathrm{card}\left(A\cup B\right)$ 再代入公式。\n\n## 例\n某班 $45$ 人，喜欢数学竞赛的 $18$ 人、喜欢物理竞赛的 $15$ 人，两科都不参加的 $15$ 人。则参加竞赛的共 $45-15=30$ 人，两类都参加的为 $18+15-30=3$ 人。,“两类都不参与”的人既不属于 A 也不属于 B，必须先扣除；公式只对两个集合成立，三个集合要用三集合容斥并注意两两交集被多减；题目给的是百分比时要注意基数是否相同。,p2 五年高考·考点练,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题一 集合、常用逻辑用语与不等式/1.1集合/训练册PDF/1.1　集合.pdf,3678849fe8-002,MATERIAL,子集的个数问题,CONCEPT_EXPLANATION,用子集个数公式数“满足条件的集合”的个数,含 n 个元素的集合共有 2 的 n 次方个子集，可按题目限制逐项筛选计数。,题目问“满足某包含关系的集合有多少个”“子集个数是多少”时使用。,## 结论\n含 $n$ 个元素的集合共有 $2^n$ 个子集（含空集与自身），真子集 $2^n-1$ 个，非空真子集 $2^n-2$ 个。\n\n## 用法\n1. 先把集合化简成“能数出元素个数”的形式：例如由 $x^2-2x\le0$ 且 $x\in\mathbf Z$ 得 $x$ 取 $0$ 到 $2$，共 $3$ 个元素。\n2. 若题目要求“集合 $B$ 满足 $B\subseteq A$”，则 $B$ 的个数就是 $A$ 的子集个数 $2^n$。\n3. 若还附加“必含某元素”或“不含某元素”的限制，则把该元素固定或排除后再数剩余部分。,必须先确定元素个数再套公式；“子集”包含自身与空集，问“真子集”“非空子集”时个数不同；集合中重复书写同一元素只算一个。,p2 三年模拟·限时练,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题一 集合、常用逻辑用语与不等式/1.1集合/训练册PDF/1.1　集合.pdf,3678849fe8-002,MATERIAL,诱导公式,METHOD_MODEL,用诱导公式把大角化为特殊角求值,把不在特殊角表里的角先用诱导公式化到锐角，再查值求三角函数值。,题目中出现 $\sin\frac{7\pi}{6}$、$\cos\frac{5\pi}{3}$、$\tan\frac{5\pi}{4}$ 这类角需要求值或代入集合运算时使用。,## 三条常用公式\n- $\sin\left(\pi+\alpha\right)=-\sin\alpha$；\n- $\cos\left(2\pi-\alpha\right)=\cos\alpha$；\n- $\tan\left(\pi+\alpha\right)=\tan\alpha$。\n于是 $\sin\frac{7\pi}{6}=-\sin\frac{\pi}{6}=-\frac12$，$\cos\frac{5\pi}{3}=\cos\frac{\pi}{3}=\frac12$，$\tan\frac{5\pi}{4}=\tan\frac{\pi}{4}=1$。\n\n## 化角顺序\n负角化正角 → 大角化小角（减 $2\pi$ 或其整数倍）→ 钝角化锐角（用 $\pi\pm\alpha$ 或 $\frac{\pi}{2}\pm\alpha$）。每一步只动一个角，符号由原角所在象限的三角函数符号决定。,符号由原角所在象限决定，只改角度忘符号是最常见错误；$\tan$ 在 $\frac{\pi}{2}+k\pi$ 处无定义，化角时要避开；大角化简时要减 $2\pi$ 的整数倍而不是任意常数。,p2 五年高考·考点练,c
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题一 集合、常用逻辑用语与不等式/1.1集合/训练册PDF/1.1　集合.pdf,3678849fe8-003,MATERIAL,对集合表示方法的理解偏差致错,MISCONCEPTION_GUIDE,点集与数集的区别及点集交集个数的求法,描述法给出的元素究竟是“点”还是“数”决定交集的含义，点集求交集需联立方程或数形结合。,题目中集合的元素是有序数对（点）并要问 $A\cap B$ 的元素个数时使用。,## 易错点\n集合的元素写成有序数对时它是点集，写成单个字母（数）时它是数集，两者含义不同，交集必为空集。\n\n## 两种求点集交集的方法\n1. **代数法**：联立两个方程消元。例：$A$ 由 $y=\left|x\right|-1$ 给出，$B$ 由 $x^2+y^2=1$ 给出，消 $y$ 得 $2x^2-2\left|x\right|=0$，即 $2\left|x\right|\left(\left|x\right|-1\right)=0$，得 $x=0$ 或 $x=\pm1$，再回代求 $y$。\n2. **数形结合法**：在同一坐标系画出两条曲线，数交点个数。上例中折线与单位圆恰有 $3$ 个交点，故 $A\cap B$ 的元素个数为 $3$。\n\n## 另需注意\n集合元素具有互异性，由元素相等推出的参数要排除使元素重复的取值。,把点集当数集、把数集当点集是本题型第一大错因；代数法消元后必须回代求出另一个坐标，不能只数解的个数；数形结合时要注意曲线是否只在给定范围内相交。,p3 一题多解,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题一 集合、常用逻辑用语与不等式/1.2常用逻辑用语/训练册PDF/1.2　常用逻辑用语.pdf,46b7d30be2-001,MATERIAL,充分条件与必要条件的判断,METHOD_MODEL,判断充分必要条件的三种方法,用定义法、集合法或等价转化法判断两个命题之间的推出关系。,题目问“甲是乙的什么条件”或要求选择“充分不必要”“必要不充分”时使用。,## 三种方法\n1. **定义法**：$p\Rightarrow q$ 成立则 $p$ 是 $q$ 的充分条件；$q\Rightarrow p$ 成立则 $p$ 是 $q$ 的必要条件。判断前先明确“谁推谁”。\n2. **集合法**：把 $p$、$q$ 的解集记作 $A$、$B$。$A\subseteq B$ 表示 $p$ 是 $q$ 的充分条件，$B\subseteq A$ 表示 $p$ 是 $q$ 的必要条件，$A=B$ 表示充要条件。\n3. **等价转化法**：原命题与逆否命题同真假，可把命题改写为逆否形式再判断。\n\n## 常见模型的结论\n- $a^2=b^2$ 等价于 $\left|a\right|=\left|b\right|$；$a^2+b^2=2ab$ 等价于 $\left(a-b\right)^2=0$，即 $a=b$。两者不能互推，故 $a^2=b^2$ 是 $a^2+b^2=2ab$ 的必要不充分条件。\n- $\sin x=1$ 是 $\cos x=0$ 的充分不必要条件：$\sin x=1$ 时 $x=\frac{\pi}{2}+2k\pi$，此时 $\cos x=0$ 成立；反之 $\cos x=0$ 时 $x=\frac{\pi}{2}+k\pi$，$\sin x$ 可能为 $1$ 也可能为 $-1$。\n- 向量中 $\boldsymbol a\cdot\boldsymbol c=\boldsymbol b\cdot\boldsymbol c$ 不能推出 $\boldsymbol a=\boldsymbol b$：当 $\boldsymbol c$ 与两者都垂直时等式成立但两向量未必相等。,判断前先分清条件与结论；定义域、量词、向量是否可为非零向量等细节会改变结论；用集合法时必须先把解集化到最简形式，否则子集关系判断错误。,p4 五年高考·考点练,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题一 集合、常用逻辑用语与不等式/1.2常用逻辑用语/训练册PDF/1.2　常用逻辑用语.pdf,46b7d30be2-002,MATERIAL,命题的否定-对命题p加以否定-得到一个新的命题-记作-读作-非p-或p的否定,METHOD_MODEL,全称量词命题与存在量词命题的否定-对命题p加以否定-得到一个新的命题-记作-读作-非p-或p的否定,否定含一个量词的命题时要同时改量词、否结论，缺一不可。,题目问“命题的否定-对命题p加以否定-得到一个新的命题-记作-读作-非p-或p的否定是什么”或判断带 $\forall$、$\exists$ 的命题真假时使用。,## 法则\n- “$\forall x\in M$，$p(x)$”的否定是“$\exists x\in M$，$\neg p(x)$”；\n- “$\exists x\in M$，$p(x)$”的否定是“$\forall x\in M$，$\neg p(x)$”。\n即：改量词、否结论。\n\n## 例\n$\exists x\in\mathbf R$，$e^x>\ln x+1$ 的否定是 $\forall x\in\mathbf R$，$e^x\le\ln x+1$。\n$\forall x\in\mathbf R$，$\left|x+1\right|>1$ 的否定是 $\exists x\in\mathbf R$，$\left|x+1\right|\le1$。\n\n## 配套技巧\n- 判断否定命题的真假，可先判断原命题真假再取反；\n- 判断存在量词命题为真只需举一个实例；判断全称量词命题为假也只需举一个反例。,只改量词不否定结论（或只否定结论不改量词）是典型错误；否定“$>$”要改成“$\le$”而不是“$<$”；原命题中隐含的取值限定（如 $x\in\mathbf R$）在否定中必须保留。,p5 五年高考·考点练,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题一 集合、常用逻辑用语与不等式/1.2常用逻辑用语/训练册PDF/1.2　常用逻辑用语.pdf,46b7d30be2-002,MATERIAL,充分条件与必要条件的判断,METHOD_MODEL,用特值法与不等式性质速判充分性,要否定“充分性”只需找一组满足条件但不满足结论的特值；要肯定等价关系则用不等式性质。,选择“充分不必要”等选项、需要快速排除错误选项时使用。,## 特值法（证伪充分性最快）\n要说明 $p\nRightarrow q$，只需找一组满足 $p$ 但不满足 $q$ 的特值。例如判断“$a+b>2$ 是 $a>1$ 且 $b>1$ 的什么条件”时，取 $a=2$、$b=0.1$，满足 $a+b>2$ 但不满足 $b>1$，故充分性不成立。\n\n## 不等式性质法（判断等价）\n$\left|x\right|>\left|y\right|$ 等价于 $x^2>y^2$，因为两边都是非负数，可以平方；由此可把问题转化为幂函数单调性问题：$\left|x\right|>1$、$\left|y\right|>1$ 时，$x^3>y^3$ 等价于 $x>y$。,取特值时必须确认所取的值确实满足题设条件；判断“不充分”只需一个反例，判断“充分”却需要一般性证明；不等式性质中乘除负数会改变方向，不能随意使用。,p5 三年模拟·限时练,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题一 集合、常用逻辑用语与不等式/1.2常用逻辑用语/训练册PDF/1.2　常用逻辑用语.pdf,46b7d30be2-003,MATERIAL,根据全称-存在量词命题的真假求参数,METHOD_MODEL,由存在量词命题为真求参数范围,“存在某个 x 使不等式成立”等价于该不等式有解，需按二次项系数分类讨论。,题目给出含参的存在量词命题为真（或全称量词命题为真）要求参数范围时使用。,## 转化\n“$\exists x\in\mathbf R$，$ax^2-4x-3>0$”为真，等价于不等式 $ax^2-4x-3>0$ 有解。\n\n## 分类讨论（含参数二次项必须分三种情形）\n1. $a=0$：不等式变为 $-4x-3>0$，有解，符合；\n2. $a>0$：开口向上，必有解，符合；\n3. $a<0$：需判别式 $\Delta=16+12a>0$，解得 $-\frac43<a<0$。\n综上解集为 $a>-\frac43$。\n\n## 再判断“充分不必要条件”\n若要求某个范围是上述结论的充分不必要条件，则该范围必须是解集 $a>-\frac43$ 的真子集，据此在选项中筛选；端点取开还是取闭要单独检验。,含参二次式讨论必须包含“最高次项系数为 0”的情形；“有解”与“恒成立”不能混为一谈；判断题干要求的是解集的真子集还是超集，端点取舍要检验。,p6 三年模拟·限时练,
