chunk_rel,chunk_id,action,node_slug,type,title,summary,applicability,content,boundary,note,midx
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题二 函数及其性质/2.2基本初等函数/训练册PDF/2.2　基本初等函数.pdf,00ff671da7-001,MATERIAL,指对幂比较大小的常用方法,METHOD_MODEL,指、对、幂比较大小的常用方法,比较指数式、对数式、幂的大小时，先用 0、1 等中间量定出各数所在区间，再用函数单调性、作差作商或糖水不等式判定大小。,选择题、填空题中给出若干指数式或对数式要求排序或判断大小关系；也可用于已知指对等式后的估值比较。,**与中间量 0、1 比较**：$\log_a x$ 的符号由 $x$ 与 $1$ 的大小决定；$a^x$ 与 $1$ 的大小由 $a-1$ 与 $x$ 的符号是否相同决定。\n\n**化为同底或同指数**：指数式比较把底数化同，用 $y=a^x$ 的单调性；幂式比较把指数化同，用 $y=x^\alpha$ 的单调性；对数式比较把底数化同，用 $y=\log_a x$ 的单调性，底不同时先用换底公式写成同底对数之比。\n\n**构造函数法**：把两个数看成同一个函数在两个自变量处的函数值，例如比较含 $\ln x$、$x$ 的商式时设 $f(x)=\frac{\ln x}{x}$，用导数判断单调性后比较。\n\n**作差、作商法**：两数同号时作商与 $1$ 比较，异号时作差与 $0$ 比较。\n\n**特值排除法**：在含不可能型选项的选择题中，代 $x=1$、$x=8$、$x=64$ 等特殊值算出具体的几个数，可快速排除多个选项。\n\n**糖水不等式**：设 $a>b>0$、$m>0$，则 $\frac{b}{a}<\frac{b+m}{a+m}$，把对数化为同底之比后可用它放缩。,比较对数必须先判断符号（真数与 $1$ 的关系），异号时不能直接比大小；构造函数要写清定义域和单调区间，$\frac{\ln x}{x}$ 在 $0<x<e$ 上单调递增、在 $x>e$ 上单调递减，跨越 $e$ 时不能直接用单调性；作商要求两数同号且分母不为 $0$；特值法只能排除选项，不能作为证明；糖水不等式要求 $a>b>0$、$m>0$。,p222 考点练：基本初等函数的性质及应用,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题二 函数及其性质/2.2基本初等函数/训练册PDF/2.2　基本初等函数.pdf,00ff671da7-001,MATERIAL,换底公式,METHOD_MODEL,换底公式与指对互化,把不同底的对数化成同底（常用常用对数或自然对数）后合并化简；指数式与对数式可以互化，条件中出现同底幂相等时常设公共值或取对数把变量统一。,出现多个不同底的对数式需要化简求值，或已知 $a^m=b^n$ 型条件求与底数、指数有关的代数式。,换底公式：$\log_a b=\frac{\log_c b}{\log_c a}$（$a>0$ 且 $a\ne1$，$b>0$，$c>0$ 且 $c\ne1$）。常用变形：$\log_a b=\frac{1}{\log_b a}$；$\log_{a^m} b^n=\frac{n}{m}\log_a b$；$\log_a b\cdot\log_b c=\log_a c$。\n\n指对互化：$a^x=N\iff x=\log_a N$（$a>0$、$a\ne1$、$N>0$）。\n\n化简通法：① 先把所有对数换成同一底，再利用 $\log_a M+\log_a N=\log_a MN$、$\log_a M-\log_a N=\log_a\frac{M}{N}$ 合并同类项；② 遇到 $\log_4 3$、$\log_8 3$ 这类底为幂的对数，先用 $\log_{a^m}b^n=\frac{n}{m}\log_a b$ 把系数提出来；③ 条件为 $2^a=5^b=10$ 这类同值等式时，把它化为 $a=\log_2 10$、$b=\log_5 10$，再把 $\frac{1}{a}+\frac{1}{b}$ 用换底公式写成 $\lg2+\lg5=1$；也可由 $2^a=5^b$ 两边取同次幂得 $(2^a)^b=(5^b)^a$，即 $ab=a+b$ 后整体代换。,换底公式中底数必须大于 $0$ 且不等于 $1$，真数必须大于 $0$；两边取对数前要保证两边都是正数；$\log_{a^m}b^n=\frac{n}{m}\log_a b$ 要求 $m\ne0$、$b>0$；$\log_a M+\log_a N=\log_a MN$ 不能写成 $\log_a(M+N)$；由 $2^a=5^b$ 得 $ab=a+b$ 后要注意 $a$、$b$ 都不为 $0$。,p222 考点练：指、对、幂的运算,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题二 函数及其性质/2.2基本初等函数/训练册PDF/2.2　基本初等函数.pdf,00ff671da7-002,MATERIAL,分式放缩与糖水不等式,METHOD_MODEL,糖水不等式及其在比较对数大小中的应用,设 $a>b>0$、$m>0$ 时有 $\frac{b}{a}<\frac{b+m}{a+m}$，即真分数的分子分母同加一个正数后分数值变大；用它可以放缩分式、比较不同底对数的大小。,需要比较几个底与真数都不同的对数大小，而直接与中间量比较难以判断时；也用于分式型数列不等式放缩。,**糖水不等式**：设 $a>b>0$、$m>0$，则 $\frac{b}{a}<\frac{b+m}{a+m}$。直观理解：真分数 $\frac{b}{a}$ 的分子、分母同时加上同一个正数 $m$，分数值变大并向 $1$ 靠近，如同往糖水中加糖，糖水更甜。\n\n**推导（作差法）**：$\frac{b+m}{a+m}-\frac{b}{a}=\frac{a(b+m)-b(a+m)}{a(a+m)}=\frac{m(a-b)}{a(a+m)}>0$，因为 $a>b>0$、$m>0$。同理可证把分子分母同时减去同一个正数时分数值变小。\n\n**在比较对数中的应用**：先用换底公式把每个对数化为同底对数之比（形如 $\frac{\lg 3}{\lg 5}$ 的分式），再对其中某个分式的分子、分母同时加上一个同号的量 $m$，把该分式放大或缩小成另一个待比较的分式或易于估计的中间分式，从而沟通大小关系。\n\n**使用要点**：所加的量 $m$ 必须与分子、分母同号且使新分式仍是可识别的形式（如恰为另一个对数），放缩的方向要沿着要证的大小关系走。,$a>b>0$、$m>0$ 是使用前提，分子分母必须都是正数；加上的量必须为正，减去时结论方向相反；放缩必须朝着要证的方向且每一步都要能取到，不可来回放缩导致得不出结论；用糖水不等式只能得到不等关系，不能得到相等关系。,p223 小题速解：利用糖水不等式比较对数大小,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题二 函数及其性质/2.2基本初等函数/训练册PDF/2.2　基本初等函数.pdf,00ff671da7-004,MATERIAL,对数型复合函数的值域问题的求解策略,METHOD_MODEL,换元法求对数型函数的最值,把含 $\ln x$ 的乘积式用对数运算展开成关于 $\ln x$ 的二次式，令 $t=\ln x$ 化为二次函数在区间上的最值问题，再回代求取自变量的值。,形如 $f(x)=\ln(ax)\cdot\ln(bx)$ 或 $(\ln x)^2+c\ln x$ 的函数求最值、求取最值时的 $x$。,以 $f(x)=\ln(3x)\ln(2x)$ 为例：\n\n① 用对数运算把式子拆开：$f(x)=(\ln x+\ln 3)(\ln x+\ln 2)=(\ln x)^2+(\ln 3+\ln 2)\ln x+\ln 2\cdot\ln 3$；\n\n② 换元，令 $t=\ln x$，由 $x>0$ 知 $t$ 可以取遍全体实数，于是问题化为二次函数 $g(t)=t^2+(\ln 3+\ln 2)t+\ln 2\ln 3$ 的最小值；\n\n③ 二次函数开口向上，在对称轴 $t=-\frac{\ln 3+\ln 2}{2}=-\frac{\ln 6}{2}$ 处取最小值；\n\n④ 回代求自变量：由 $\ln x=-\frac{\ln 6}{2}$ 得 $x=\mathrm{e}^{-\frac{\ln 6}{2}}=\frac{1}{\sqrt 6}=\frac{\sqrt 6}{6}$。\n\n通法要点：先化简结构，再用换元把对数式化为多项式，最后按换元后新变量的取值范围（而不是原变量的范围）讨论最值。,换元后必须重新确定新变量的取值范围，本题 $x>0$ 使 $t=\ln x$ 取遍一切实数，若原变量有范围则 $t$ 也有范围；对称轴不在区间内时最值在端点取得；对数运算必须保证真数为正。,p225 限时练解析：对数型函数的最值,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题二 函数及其性质/2.2基本初等函数/训练册PDF/2.2　基本初等函数.pdf,00ff671da7-004,MATERIAL,对数型复合函数的单调性问题的求解策略,METHOD_MODEL,对数型复合函数的单调性与参数范围,已知对数型复合函数在给定区间上的单调性求参数时，按外层与内层两层的单调性（同增异减）列不等式，再由真数恒大于 0 列不等式，两者联立求解。,已知 $f(x)=\log_a g(x)$ 在给定区间上单调，求参数范围；或判断复合对数函数的单调区间。,**三步法**：\n\n① 拆分：设内层 $t=g(x)$，外层 $y=\log_a t$；\n\n② 用复合函数单调性定内层：由 $a$ 与 $1$ 的大小定外层的单调性，再按同增异减得出内层在给定区间上应有的单调性，由此列出对称轴（或导函数）满足的不等式；\n\n③ 用真数大于 $0$ 列不等式：真数在给定区间上必须恒正，若区间的端点取不到，只需在端点处真数大于等于 $0$ 即可。\n\n以 $f(x)=\log_a(x^2-2ax+1)$ 在 $x<-2$ 上为减函数为例：外层 $y=\log_a t$ 递增（因为 $a>1$），故内层 $t=x^2-2ax+1$ 在 $x<-2$ 上递减，需对称轴 $x=a$ 满足 $a\ge-2$；又真数恒正，端点 $x=-2$ 处取不到，只需 $(-2)^2-2a\cdot(-2)+1\ge0$，解得 $a\ge-\frac54$；两者取交集得 $a\ge-\frac54$。,忘记真数大于 $0$ 是本题最常见的错误；区间端点的取值要单独检验，端点不能取时用大于等于 $0$，端点能取时必须严格大于 $0$；底数 $a$ 与 $1$ 的大小关系不明时须分类讨论。,p225 限时练解析：复合函数的单调性（易错警示）,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题二 函数及其性质/2.2基本初等函数/训练册PDF/2.2　基本初等函数.pdf,00ff671da7-006,MATERIAL,构造函数-运用函数的单调性比较,METHOD_MODEL,构造同一函数比较大小,把条件中的等式或不等式两边都整理成同一个单调函数在两个自变量处的值，再由函数值的大小反推自变量的大小。,条件给出含指数式、对数式的等式或不等式，要求比较几个变量的大小，且两边结构可统一成同一个函数。,以条件 $2^a+3^a=3^b+4^b$（$a$、$b$ 为正数）判断 $a$ 与 $b$ 的大小为例：\n\n① 统一结构：把 $4^b$ 写成 $2^{2b}$，并注意到 $b>0$ 时 $b<2b$，由 $y=2^x$、$y=3^x$ 都是增函数得 $2^b+3^b<2^{2b}+3^{2b}$；\n\n② 放缩搭桥：由已知得 $2^a+3^a=3^b+2^{2b}$，结合上面的不等式得到 $2^b+3^b<2^a+3^a<2^{2b}+3^{2b}$；\n\n③ 构造函数：设 $f(x)=2^x+3^x$，两个增函数之和仍是增函数，故 $f(x)$ 在 $\mathbf{R}$ 上单调递增；\n\n④ 由 $f(b)<f(a)<f(2b)$ 得 $b<a<2b$。\n\n通法要点：比较大小卡住时，先想办法把两边化成同一个函数的取值，再用单调性把函数值的大小关系翻译成自变量的大小关系。,必须先证明所构造函数的单调性（常用到增函数加增函数仍为增函数）；放缩要保证方向一致，本例需借助 $b>0$ 才成立；最后得到的是自变量的大小关系，不要与函数值的大小关系混淆。,p227 综合提升练解析：构造函数比较大小,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题二 函数及其性质/2.2基本初等函数/训练册PDF/2.2　基本初等函数.pdf,00ff671da7-007,MATERIAL,同构法,METHOD_MODEL,同构法：化为同一个单调函数的值,把等式两边整理成同一个单调函数在两个变量处的函数值相等的形式，由单调性得出两个变量相等，从而把超越方程化为普通关系式。,题设方程两边是同结构的指数式、对数式或幂式，直接解方程困难，需要把两边的结构统一。,同构法的核心：若 $f(x)$ 是单调函数且 $f(u)=f(v)$，则 $u=v$。\n\n① 幂型同构：$f(t)=t^{2025}+t$，由 $y=t^{2025}$ 与 $y=t$ 均为增函数（且 $t^{2025}$ 为奇函数）知 $f(t)$ 在 $\mathbf{R}$ 上单调递增且为奇函数。于是 $A^{2025}+A=B^{2025}+B$ 可化为 $f(A)=f(B)$，得 $A=B$；若右边带负号，则先用奇偶性把 $f(-B)$ 变成 $-f(B)$。\n\n② 指对混合同构：$f(x)=\mathrm{e}^x+x$ 在 $\mathbf{R}$ 上单调递增。条件 $\mathrm{e}^a+a=1$ 就是 $f(a)=1$；把 $\ln\frac{b}{\mathrm{e}}+b=0$ 整理为 $\ln b+b=1$，即 $f(\ln b)=1$。由 $f(a)=f(\ln b)$ 得 $a=\ln b$，即 $b=\mathrm{e}^a$，代回 $\mathrm{e}^a+a=1$ 得 $a+b=1$。\n\n通法要点：先把常数也写成同一个函数值的形式（如把 $1$ 写成 $f(t_0)$），再比较两边的结构，凑出同一个函数。,使用前必须确认所构造函数在相关区间上单调（单调性不成立不能由 $f(u)=f(v)$ 推出 $u=v$）；同构时要把指数式、对数式都化成同一层结构，跨层同构（指对互换）时常用 $\mathrm{e}^{\ln x}=x$ 与 $\ln \mathrm{e}^x=x$；变形中要保证所涉及的式子有意义（对数真数为正）。,p228 综合提升练解析：同构法（幂型与指对型）,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题二 函数及其性质/2.2基本初等函数/训练册PDF/2.2　基本初等函数.pdf,00ff671da7-007,MATERIAL,解决双变量-存在性-或-任意性-的不等式问题,METHOD_MODEL,任意与存在型双变量问题的转化,含两个变量、一个为任意一个为存在的命题，转化为函数最值之间的不等式：把任意量对应最值、存在量对应最值，再按方向写出最值的大小关系。,题干含 $\forall x_1\in D_1$ 与 $\exists x_2\in D_2$（或反之、或都为任意）且涉及 $f(x_1)$ 与 $g(x_2)$ 的大小关系。,**转化口诀：任意对应最值，存在也对应最值，按不等号方向取。**\n\n① 若 $\forall x_1\in D_1$、$\exists x_2\in D_2$ 使 $f(x_1)\le g(x_2)$ 成立，则只需 $f(x)$ 在 $D_1$ 上的最大值不大于 $g(x)$ 在 $D_2$ 上的最大值；\n\n② 若 $\forall x_1\in D_1$、$\forall x_2\in D_2$ 使 $f(x_1)\le g(x_2)$ 成立，则只需 $f$ 在 $D_1$ 上的最大值不大于 $g$ 在 $D_2$ 上的最小值；\n\n③ 若 $\exists x_1$、$\exists x_2$ 使 $f(x_1)\le g(x_2)$，则只需 $f$ 在 $D_1$ 上的最小值不大于 $g$ 在 $D_2$ 上的最大值。\n\n转化后问题变为求含参函数的最值，按参数分类讨论区间的单调性，再解最值不等式求参数范围。,任意与存在的区别必须在读题时辨清，任意对应最大（或最小）值的方向容易写反；含参数时要按参数分类讨论最值，注意参数对区间单调性的影响；求出参数范围后要检查是否与定义域、题设条件（如 $a\ne0$）一致。,p228 综合提升练解析：任意与存在型问题,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题二 函数及其性质/2.2基本初等函数/训练册PDF/2.2　基本初等函数.pdf,00ff671da7-008,MATERIAL,解决双变量-存在性-或-任意性-的不等式问题,METHOD_MODEL,双变量恒成立与能成立问题的四种转化,含两个变量与全称、存在量词的命题，按任意对应最值、存在对应最值的规则转化为两个函数最值之间的不等式，共有四种基本情形。,题目中出现 $\forall x_1$ 与 $\forall x_2$、$\exists x_2$ 或 $f(x_1)=g(x_2)$ 等双变量条件，要求求参数范围。,**四种基本模型的转化**（设 $y=f(x)$ 的定义域为 $D_1$、$y=g(x)$ 的定义域为 $D_2$）：\n\n① $\forall x_1\in D_1$、$\forall x_2\in D_2$ 都有 $f(x_1)<g(x_2)$：只需 $f(x)$ 在 $D_1$ 上的最大值小于 $g(x)$ 在 $D_2$ 上的最小值；\n\n② $\forall x_1\in D_1$、$\exists x_2\in D_2$ 使 $f(x_1)<g(x_2)$：只需 $f(x)$ 的最大值小于 $g(x)$ 的最大值；\n\n③ $\exists x_1\in D_1$、$\exists x_2\in D_2$ 使 $f(x_1)<g(x_2)$：只需 $f(x)$ 的最小值小于 $g(x)$ 的最小值；\n\n④ $\forall x_1\in D_1$、$\exists x_2\in D_2$ 使 $f(x_1)=g(x_2)$：则 $f(x)$ 的值域是 $g(x)$ 值域的子集。\n\n**操作步骤**：先分别求出两个函数在各自区间上的值域或最值（含参数时按参数分类讨论），再把值域或最值代入上表得到关于参数的不等式（组），解出参数范围。,记错最值方向是失分主因：任意量对应的是最值，但要看是最大值还是最小值，取决于不等号方向与量词的位置；用值域包含关系（情形④）时，两个值域端点的开闭都要顾及，端点取不到的量必须用开区间处理，否则会把参数范围写成闭区间而出错；分类讨论后各段结果要取并集，且要与定义域限制取交集。,p229 总结归纳：双变量恒成立、能成立求参数范围问题,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.数学.新高考版.高三.全一册_学生用书全一册/一、本书配套电子教参/分层训练/专题二 函数及其性质/2.2基本初等函数/训练册PDF/2.2　基本初等函数.pdf,00ff671da7-008,MATERIAL,指对幂比较大小的常用方法,METHOD_MODEL,图象交点法比较大小,把要比较的几个数统一写成同一个变量分别经过三个函数得到的关系式，再把它们看成三个函数图象与同一条水平直线的交点的横坐标，由图象位置判断大小。,条件中出现几个数由同一个中间量（如同一参数 $m$）通过不同函数确定，要求比较它们的大小。,**步骤**：\n\n① 统一形式：把条件整理成 同一个值 $m$ 分别等于三个不同函数在各自自变量处的值，例如由 $\sqrt{x}=2^{-y}=-\log_2 z$ 得到 $x^{\frac12}=\left(\frac12\right)^y=\log_{\frac12}z$；\n\n② 换角度看：把待比较的三个数看成 $y=x^{\frac12}$、$y=\left(\frac12\right)^x$、$y=\log_{\frac12}x$ 的图象与同一条直线 $y=m$ 的交点的横坐标；\n\n③ 画图比较：在同一坐标系中画出三个函数的图象，注意成对出现的函数若互为反函数，则它们的图象关于直线 $y=x$ 对称，交点落在直线 $y=x$ 上；\n\n④ 分情况判断：直线 $y=m$ 上下移动时，观察它与三条曲线交点横坐标的相对位置，即可逐一判断各种大小关系是否可能出现，从而排除错误选项。,画图时必须明确各函数的定义域与单调性，含 $x^{\frac12}$ 与 $\log_{\frac12}x$ 时注意 $x>0$；互为反函数的两个函数的交点若存在必在直线 $y=x$ 上，但交点个数可能不止一个；比较过程中不能只凭草图随意断定位置，关键点（交点、与 $x$ 轴 $y$ 轴的交点）的坐标要算准。,p229 解析提炼：用函数图象交点比较大小,b
