chunk_rel,chunk_id,action,node_slug,type,title,summary,applicability,content,boundary,note,midx
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/专题9 伴性遗传与人类遗传病/专题PDF/专题9 伴性遗传与人类遗传病 《分层训练》PDF.pdf,87ebe669c6-001,MATERIAL,遗传系谱图和电泳图谱分析,REPRESENTATION_GUIDE,电泳图谱与系谱图的联合判读,DNA片段长度与电泳迁移距离呈负相关 条带位置对应等位基因 必须把泳道结果与系谱图亲子关系联立才能定出个体基因型,凡是题干给出电泳图谱 扩增产物条带或DNA片段长度并要判断基因位置或个体基因型的遗传题,## 一、条带与片段长度的对应关系\n- 电泳图中已标出电泳方向时：**DNA片段长度与电泳距离通常呈负相关**。片段越短 分子量越小 在凝胶中迁移越快 跑得越远；片段越长 迁移越慢 越靠近加样孔。\n- 每一条带代表一种长度的DNA片段 也就是一种等位基因（或一种扩增产物）。泳道中条带的位置差异 就是等位基因的长度差异。\n- 若是PCR扩增产物电泳：插入片段长则扩增产物长 条带位置偏高；插入片段短则产物短 条带位置偏低。因此新等位基因的产生常表现为条带位置整体上移或下移。\n\n## 二、与系谱图联立定基因型的思路\n- 先由系谱图定显隐性：无中生有为隐性 有中生无为显性。\n- 再假设基因位于常染色体 X染色体非同源区段 X与Y染色体同源区段等不同情况 分别写出亲代可能的基因型 并推演子代各泳道应出现的条带组合。\n- 最后与实测泳道逐一对号 只保留与全部泳道都吻合的假设；若某假设要求某个体出现两条带而实际只有一条 则该假设被排除。\n- 两对等位基因同时考查时 分别对每一对基因做上述比对 再组合。,读图时必须先确认电泳方向与加样孔位置 否则迁移远近会判断反。条带数目通常对应等位基因数目（纯合子一条带 杂合子两条带） 但前提是各等位基因都能被扩增；若某等位基因的扩增片段缺失 会出现只有一条带的“假纯合” 此时必须回到系谱图核对。条带位置只反映片段长度 不反映显隐性 显隐性仍由系谱图表型决定。,p366 名师点拨（伴性遗传分层训练）,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/专题9 伴性遗传与人类遗传病/专题PDF/专题9 伴性遗传与人类遗传病 《分层训练》PDF.pdf,87ebe669c6-005,MATERIAL,伴性遗传的特点及应用,CONCEPT_EXPLANATION,X、Y染色体分区段遗传规律分析,X与Y染色体分为同源区段与各自非同源区段 不同区段上基因的遗传方式和基因型种类各不相同,判断某基因位于常染色体 X染色体非同源区段 Y染色体非同源区段还是X与Y同源区段 以及书写该区段基因型并推导子代表型比例的题目,## 一、区段的划分\nX染色体与Y染色体上有一段**同源区段**（记作Ⅰ区段） 该区段上存在等位基因；两染色体各自还有**非同源区段**（记作Ⅱ₁ Ⅱ₂区段） 非同源区段上没有对应的等位基因。\n\n## 二、各区段的遗传特点\n- 位于Y染色体非同源区段上的基因：属于**伴Y染色体遗传** 相关性状只在雄性（男性）个体中表现 表现为父传子 子传孙 即限雄遗传。\n- 位于X染色体非同源区段上的基因：属于**伴X染色体遗传**。人类的红绿色盲是伴X染色体隐性遗传病 抗维生素D佝偻病是伴X染色体显性遗传病。\n- 位于X与Y同源区段上的基因：仍属于伴性遗传 性状表现与性别相关联 但不表现为限雄遗传。\n\n## 三、区段上基因型的种类\n一对等位基因位于X与Y的同源区段（Ⅰ区段）时 相关基因型共有**7种**：雌性（XX）3种 雄性（XY）4种。,书写时注意：非同源区段上没有等位基因 因此伴X或伴Y的基因在雄性个体中只写一个字母（如XᵃY） 不能写成成对等位基因。判断区段时不能只看某一代的表型 要看系谱图中性状与性别的关联方式：只有雄性患病且代代相连→伴Y；患病与性别相关且出现交叉遗传→伴X；雌雄都可患病但比例不同→同源区段或伴X 需用假设法逐一排除。伴X显性病中女性患者多于男性 伴X隐性病中男性患者多于女性 这是区段判断的重要线索。,p370 知识归纳（伴性遗传分层训练）,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/专题9 伴性遗传与人类遗传病/专题PDF/专题9 伴性遗传与人类遗传病 《分层训练》PDF.pdf,87ebe669c6-008,MATERIAL,伴性遗传的特点及应用,METHOD_MODEL,Z染色体上致病基因频率与患病率,在遗传平衡的种群中 伴Z隐性遗传病按性别分别用致病基因频率q和q²算患病率 再按雌雄各占一半加权得群体患病率,题干给出ZW型性别决定生物 隐性致病基因频率或某性别患病率 要求推算另一性别患病率 群体患病率或子代患病概率的题目,以蛋鸡等ZW型性别决定的生物为例。设Z染色体上正常基因B的频率为p 隐性致病基因b的频率为q 且p+q=1。在**遗传平衡**（随机交配 群体足够大 无选择 无突变 无迁移）的种群中：\n\n- 雌性（ZW）：Z染色体只有一条 基因型只有 Z^B W 与 Z^b W 两种 频率分别为 p 与 q 无需平方。\n- 雄性（ZZ）：Z染色体成对 基因型为 Z^B Z^B=p² Z^B Z^b=2pq Z^b Z^b=q²。\n\n由此得到伴Z隐性遗传病的患病率：\n- 雌性患病率 = q（等于基因频率本身）。\n- 雄性患病率 = q²（等于基因频率的平方）。\n- 群体患病率 = 雌性患病率×1/2 + 雄性患病率×1/2。\n\n示例：p=0.9 q=0.1 时 雌性患病率 = 0.1 雄性患病率 = 0.01 群体患病率 = 0.1×1/2 + 0.01×1/2 = 0.055。可见伴Z隐性遗传病在雌性中的发病率远高于雄性。,只适用于遗传平衡的种群；若题干给出的是具体亲本基因型或非平衡群体 必须逐对推算 不能套用。ZW型与XY型要分开：XY型伴X隐性病是雄性患病率=q 雌性患病率=q² 与ZW型正好相反 不能混用。雌性Z染色体只有一条 任何情况下都不写平方。带病基因频率与性状频率的换算还要以题目给出的样本（如雌性个体数）为基数 不能直接当成群体频率。,p373 方法技巧（伴性遗传分层训练）,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/专题9 伴性遗传与人类遗传病/专题PDF/专题9 伴性遗传与人类遗传病 《分层训练》PDF.pdf,87ebe669c6-009,MATERIAL,遗传系谱图的分析及概率的计算,METHOD_MODEL,两种遗传病子代患病概率的计算,同时考虑两种独立遗传病时 先分别算两病的不患病概率再相乘 最后取补得到患病概率,系谱图题中同时考查甲 乙两种遗传病 要求计算子代患病概率 只患一种病概率或完全正常概率的题目,## 一、两条基本公式\n设甲病 乙病分别由两对**独立遗传**的基因控制 先各自推出子代的基因型及概率 再合并：\n- 子代不患病（完全正常）概率 = 不患甲病概率 × 不患乙病概率。\n- 子代患病概率 = 只患甲病概率 + 只患乙病概率 + 患两病概率 = 1 − 不患病概率。\n\n## 二、使用要点\n- 求子代患病概率时优先用 1 − 不患病概率 比逐项相加更省时 也不容易漏项 尤其各概率为分数时更明显。\n- 两病的概率只有在独立遗传时才能相乘；先分别判断每种病的遗传方式和亲代基因型 再算各自的患病与正常概率。\n- 若题干另有限定 如只患一种病 则用 只患甲病×不患乙病 与 不患甲病×只患乙病 两项相加。,两病的基因必须独立遗传（位于非同源染色体上或相距很远） 否则概率不能直接相乘。必须先正确判断每种病的显隐性、基因所在染色体和亲代基因型 判断错一步则整题概率错。注意 1 − 不患病概率 得到的是至少患一种病的概率 不是只患一种病；含半角逗号的概率写法要改为全角 且分数与百分数不要混用。,p374 方法技巧（伴性遗传分层训练）,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/专题9 伴性遗传与人类遗传病/专题PDF/专题9 伴性遗传与人类遗传病 《分层训练》PDF.pdf,87ebe669c6-012,MATERIAL,基因位置的判断方法,CONCEPT_EXPLANATION,基因定位的知识框架与两类方法,基因定位先分细胞质与细胞核 再看一对基因在常染色体还是性染色体 最后看多对基因是自由组合还是连锁,要求判断某基因位于细胞质还是细胞核 位于常染色体还是性染色体 以及多对基因之间是自由组合还是连锁的遗传实验分析题,## 一、按基因所在位置分类\n- **细胞质基因**：位于线粒体 叶绿体等细胞质结构中的基因。\n- **细胞核基因**：位于染色体上的基因。\n\n## 二、细胞核基因的位置递进\n1. **一对等位基因的位置**：可能在常染色体上；也可能在性染色体上 而性染色体上还要区分非同源区段与同源区段。\n2. **两对及两对以上等位基因的位置关系**：\n   - 自由组合（位于非同源染色体上）；\n   - 连锁 包括完全连锁；\n   - 连锁且发生互换；\n   - 部分基因连锁 部分基因自由组合。\n\n## 三、基因定位的两类方法\n- **传统方法**：正交与反交（正反交法） 一次杂交法等 靠杂交实验与子代表型比例推断。\n- **现代方法**：利用特定的DNA序列（如SSR SNP等）进行PCR扩增与电泳 把基因定位到特定染色体上。\n\n## 四、判断顺序\n先判断是细胞质遗传还是细胞核遗传 再判断一对基因在常染色体还是性染色体上 最后判断多对基因之间的位置关系。,框架只给出判断的层次 具体结论要靠杂交实验：细胞质遗传做正反交；一对基因定位用一次杂交或正反交；多对基因用配子种类及比例判断。判断连锁前必须排除致死 配子不育等干扰 否则比例失真。判断顺序不能颠倒 前一层判错会导致后一层假设全错。,p377 题型突破10 基因定位 框架图,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/专题9 伴性遗传与人类遗传病/专题PDF/专题9 伴性遗传与人类遗传病 《分层训练》PDF.pdf,87ebe669c6-012,MATERIAL,基因位置的判断方法,METHOD_MODEL,用正反交判断细胞质遗传,子代表型总与母本相同且不遵循孟德尔规律 是细胞质遗传的判据 常用正反交验证,题干以正反交实验为背景 要求判断某性状是否由细胞质基因控制 或要求补充实验验证母系遗传的题目,## 一、细胞质遗传的特点\n- 子代的表型**总是和母本相同**（母系遗传）。\n- **不遵循孟德尔遗传规律**：后代不出现固定的分离比 表型不按3:1或9:3:3:1等比例分离。\n\n## 二、判据与方法\n- 用**正交和反交实验**进行验证：若正交与反交得到的子代表型不同 且子代表型都随母本 则控制该性状的基因位于细胞质中。\n- 典型的验证实验是核移植：把甲品系的卵细胞去核 移入乙品系的体细胞核 培育成的个体再与乙品系杂交 若后代仍表现为甲品系的性状 说明该性状由细胞质基因控制。\n- 代替核移植的杂交组合可以是 耐受型（♀）×敏感型（♂） 也可以是甲品系雌×乙品系雄。\n\n## 三、判断要点\n同时满足两条才可判定：子代表型与母本一致；正反交结果不同。,注意区分细胞质遗传与伴性遗传：两者都表现为性状与母本或性别相关 但细胞质遗传的子代表型随母本 伴性遗传可通过分别统计子代雌雄的表型来识别。若正交与反交子代表型相同 则基因在常染色体上。核移植实验中 细胞核来自提供细胞核的品系 细胞质几乎全部来自去核卵细胞 这正是判断细胞质基因的关键设计。写结论时必须把 正反交结果不同 与 子代表型随母本 两条依据都写出来。,p377 突破指南 正反交法,b
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/专题9 伴性遗传与人类遗传病/专题PDF/专题9 伴性遗传与人类遗传病 《分层训练》PDF.pdf,87ebe669c6-012,MATERIAL,基因位置的判断方法,METHOD_MODEL,一次杂交法判断基因在常染色体还是性染色体,显隐性已知时只做一个杂交组合 通过子代某一性别是否全为隐性来判断基因是否在性染色体上,已知性状显隐性 题目只允许用一个杂交组合 要求判断基因位于常染色体还是X染色体（或Z染色体）的题,## 一、XY型生物\n亲本组合取**隐性♀×显性♂** 或**显性♀（杂合子）×显性♂** 再分析子代性状与性别的关系：\n- F₁中雌雄全为显性 或雌雄均有显性和隐性 → 基因位于**常染色体**上。\n- F₁中雌性全为显性 雄性全为隐性 → 基因位于**X染色体**上。\n\n## 二、ZW型生物\n亲本组合应取**隐性♂×显性♀** 或**显性♂（杂合子）×显性♀**：\n- F₁中雌雄全为显性 或雌雄均有显性和隐性 → 基因位于**常染色体**上。\n- F₁中雄性全为显性 雌性全为隐性 → 基因位于**Z染色体**上。\n\n## 三、本质原因\n伴X（伴Z）遗传时 隐性亲本只能把隐性基因传给与其异性的子代 使子代某一性别全为隐性 另一性别全为显性 出现表型与性别的完全关联；而常染色体遗传时子代雌雄获得隐性基因的机会相同 不会出现这种整齐的性别分歧。,前提是显隐性已知 否则改用正反交法。选显性亲本时须保证其为纯合子 若为杂合子 子代可能出现两种表型 判据要按表格逐项对照 不能只凭一代就下结论。ZW型与XY型的亲本组合方向相反 写反则结论相反。一次杂交的结果只能判断基因在常染色体还是性染色体的非同源区段 不能区分X非同源区段与同源区段。,p377 突破指南 一次杂交法,c
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/专题9 伴性遗传与人类遗传病/专题PDF/专题9 伴性遗传与人类遗传病 《分层训练》PDF.pdf,87ebe669c6-013,MATERIAL,基因位置的判断方法,METHOD_MODEL,正反交法同时判断显隐性与基因位置,显隐性未知时 用纯合亲本做正反交 结果相同则基因在常染色体且表现出的性状为显性 结果不同则基因在性染色体,控制性状的基因显隐性未知 要求设计实验确定显隐性关系并同时判断基因位于常染色体还是性染色体的题,## 一、基本做法\n用**纯合**亲本进行正交和反交 观察并比较F₁的表型。\n\n## 二、结果分析\n- **正反交结果相同**：子代只出现一种表现 则该表现出的性状为**显性性状** 且控制该性状的基因位于**常染色体**上。因为无论正交还是反交 F₁基因型都是Aa 所以结果一致。\n- **正反交结果不同**：说明基因位于**性染色体**上 且F₁中某一性别个体表现出的性状（或两组子代都出现的性状）为**显性性状**。\n\n## 三、书写要点\n实验思路要写明选用纯合的两种性状个体进行正交与反交；结论要与结果一一对应 分正反交结果相同与不同两种情况分别作答 不能只写一种情况。,必须用纯合亲本 否则结果没有判据（杂合亲本的正反交结果可能相同 无法区分常染色体与性染色体）。只有显隐性未知时才用此法；显隐性已知时用一次杂交更简便。ZW型生物同样适用 但正反交要按ZZ（雄性）与ZW（雌性）的方向书写。不要与细胞质遗传混淆：细胞质遗传的正反交结果也不同 但子代表型总随母本。,p378 突破指南 正反交法,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/专题9 伴性遗传与人类遗传病/专题PDF/专题9 伴性遗传与人类遗传病 《分层训练》PDF.pdf,87ebe669c6-014,MATERIAL,探究基因位于常染色体上还是x-y染色体同源区段上,METHOD_MODEL,基因位于性染色体同源区段的判断,性状与性别相关联却不符合伴X遗传规律时 应考虑基因在性染色体的同源区段 用假设法比对子代比例排除,性状与性别相关联 但按常见伴X（伴Z）遗传推演出现矛盾的遗传实验分析题,## 一、信号特征\n性状与性别相关联 却**不符合常见的伴X（伴Z）遗传规律**。典型表现是：用纯合的性状组合杂交 F₁全为一种表型 但F₂的分离比与单纯的伴X遗传不符。此时应优先考虑基因位于**性染色体的同源区段**上。\n\n## 二、判断方法：假设—推演—比对\n以果蝇刚毛（B）对截毛（b）显性为例：\n- 实验一 刚毛♀×截毛♂ → F₁全为刚毛 F₂中刚毛♀:刚毛♂:截毛♂ = 2:1:1；\n- 实验二 刚毛♂×截毛♀ → F₁全为刚毛 F₂中刚毛♀:刚毛♂:截毛♀ = 1:2:1。\n分别假设基因仅在X染色体上、或在X与Y的同源区段上 写出亲本基因型并推演子代：\n- 若基因仅在X染色体上 实验二的刚毛雄亲本只能写成 X^B Y 与截毛雌 X^b X^b 杂交 无法产生截毛雌性子代 与题不符 假设被排除；\n- 改写在同源区段上 亲本写作 X^B Y^b × X^b X^b 时 子代与F₂的比例都与题干一致 故基因位于X与Y染色体的同源区段上。\n\n## 三、与伴X遗传的区别\n同源区段上雄性个体的基因型写作 X^B Y^b 这类形式 基因可以**父传子** 因此隐性性状既可能来自母方也可能来自父方 这是与伴X遗传最明显的区别。,只有当性状与性别关联 且按伴X（伴Z）遗传推演出现矛盾时才考虑同源区段。书写基因型时必须标出区段（如 X^B Y^b） 否则无法与伴X遗传区分。判断前提是题目说明不考虑互换与致死 否则比例会改变 不能直接比对。ZW型生物也有同源区段 但写法和判断方向要按Z与W改写。,p379 突破指南 同源区段与非同源区段,
27版五三/53模拟B版（2027版）/2027版.5·3B版.新教材.生物学.新高考版.高三.全一册_学生用书全一册/本书配套电子教参/专题9 伴性遗传与人类遗传病/专题PDF/专题9 伴性遗传与人类遗传病 《分层训练》PDF.pdf,87ebe669c6-015,MATERIAL,基因重组,DERIVATION,连锁互换产生配子的比例关系,双杂合子无论相引还是相斥排列 配子中总是两种亲本型相等 两种重组型相等,已知两对基因连锁（完全连锁或发生互换） 要求写出配子种类与比例 或要求判断基因在染色体上排列方式的题,## 一、核心结论\nBbDd个体 不论是B与D连锁、b与d连锁（相引） 还是B与d连锁、b与D连锁（相斥） 且互换率为多少 配子中占比均有：**BD = bd** 与 **Bd = bD**。\n即两种亲本型配子数量相等 两种重组型配子数量相等 与哪个显性基因在同一条染色体上无关。\n\n## 二、推导（相引排列 B与D连锁）\n设互换率为x（发生互换的性原细胞所占比例）：\n1. 不发生互换的细胞 产生 BD:bd = 1:1 的配子 各占 (1−x)/2；\n2. 发生互换的细胞 产生 BD:bd:Bd:bD = 1:1:1:1 的配子 各占 x/4；\n3. 合并得 BD = bd = (1−x)/2 + x/4 = 1/2 − x/4；Bd = bD = x/4。\n\n## 三、相斥排列（B与d连锁）\n同理 未互换时 Bd:bD = 1:1 各占 (1−x)/2 互换后四种配子各占 x/4 合并得 Bd = bD = 1/2 − x/4 BD = bd = x/4。\n可见两种排列方式只是亲本型与重组型的身份互换 四种配子之间的关系完全对称 这正是解题时可以不用判断排列顺序的直接原因。,该结论只适用于两对基因连锁（位于同一对同源染色体上）。若两对基因自由组合 则四种配子各占1/4 此时 BD=bd=Bd=bD 不能用本结论。互换率x指发生互换的性原细胞比例 两种重组型配子合计为 x/2 不是x。完全连锁时 x=0 只产生两种亲本型配子。计算时要先确认题目给的是配子比例还是细胞比例。,p380 名师点拨 连锁与互换,
